task,size_label,seed,penalty_scale,any_feasible_ground_state,all_ground_states_feasible,feasible_objective,penalized_ground_energy
routing,9,1,0.5,True,True,5.176014971269157,5.176014971269157
routing,9,1,1.0,True,True,5.176014971269157,5.176014971269157
routing,9,1,2.0,True,True,5.176014971269157,5.176014971269157
routing,9,1,4.0,True,True,5.176014971269157,5.176014971269157
routing,9,2,0.1,True,True,4.941903773428905,4.941903773428905
routing,9,2,0.25,True,True,4.941903773428905,4.941903773428905
routing,9,2,0.5,True,True,4.941903773428905,4.941903773428905
routing,9,2,1.0,True,True,4.941903773428905,4.941903773428905
routing,9,2,2.0,True,True,4.941903773428905,4.941903773428905
routing,9,2,4.0,True,True,4.941903773428905,4.941903773428905
routing,9,3,0.1,False,False,5.301097062318508,5.117892757702854
routing,9,3,0.25,True,True,5.301097062318508,5.301097062318508
routing,9,3,0.5,True,True,5.301097062318508,5.301097062318508
routing,9,3,1.0,True,True,5.301097062318508,5.301097062318508
routing,9,3,2.0,True,True,5.301097062318508,5.301097062318508
routing,9,3,4.0,True,True,5.301097062318508,5.301097062318508
routing,9,4,0.1,False,False,6.732093310679485,5.906502943529837
routing,9,4,0.25,True,True,6.732093310679485,6.732093310679485
routing,9,4,0.5,True,True,6.732093310679485,6.732093310679485
routing,9,4,1.0,True,True,6.732093310679485,6.732093310679485
routing,9,4,2.0,True,True,6.732093310679485,6.732093310679485
routing,9,4,4.0,True,True,6.732093310679485,6.732093310679485
routing,9,5,0.1,True,True,3.8232816528784674,3.8232816528784674
routing,9,5,0.25,True,True,3.8232816528784674,3.8232816528784674
routing,9,5,0.5,True,True,3.8232816528784674,3.8232816528784674
routing,9,5,1.0,True,True,3.8232816528784674,3.8232816528784674
routing,9,5,2.0,True,True,3.8232816528784674,3.8232816528784674
routing,9,5,4.0,True,True,3.8232816528784674,3.8232816528784674
routing,9,6,0.1,False,False,5.234518360955661,4.975251714421044
routing,9,6,0.25,True,True,5.234518360955661,5.234518360955661
routing,9,6,0.5,True,True,5.234518360955661,5.234518360955661
routing,9,6,1.0,True,True,5.234518360955661,5.234518360955661
routing,9,6,2.0,True,True,5.234518360955661,5.234518360955661
routing,9,6,4.0,True,True,5.234518360955661,5.234518360955661
routing,9,7,0.1,False,False,5.188711160282802,4.872812889580848
routing,9,7,0.25,True,True,5.188711160282802,5.188711160282802
routing,9,7,0.5,True,True,5.188711160282802,5.188711160282802
routing,9,7,1.0,True,True,5.188711160282802,5.188711160282802
routing,9,7,2.0,True,True,5.188711160282802,5.188711160282802
routing,9,7,4.0,True,True,5.188711160282802,5.188711160282802
routing,9,8,0.1,False,False,6.5797429568324715,5.222910184807649
routing,9,8,0.25,True,True,6.5797429568324715,6.5797429568324715
routing,9,8,0.5,True,True,6.5797429568324715,6.5797429568324715
routing,9,8,1.0,True,True,6.5797429568324715,6.5797429568324715
routing,9,8,2.0,True,True,6.5797429568324715,6.5797429568324715
routing,9,8,4.0,True,True,6.5797429568324715,6.5797429568324715
routing,9,9,0.1,False,False,5.664965787838803,5.2488488707660625
routing,9,9,0.25,True,True,5.664965787838803,5.664965787838803
routing,9,9,0.5,True,True,5.664965787838803,5.664965787838803
routing,9,9,1.0,True,True,5.664965787838803,5.664965787838803
routing,9,9,2.0,True,True,5.664965787838803,5.664965787838803
routing,9,9,4.0,True,True,5.664965787838803,5.664965787838803
routing,12,0,0.1,False,False,5.141467545520397,4.873857361499427
routing,12,0,0.25,True,True,5.141467545520397,5.141467545520397
routing,12,0,0.5,True,True,5.141467545520397,5.141467545520397
routing,12,0,1.0,True,True,5.141467545520397,5.141467545520397
routing,12,0,2.0,True,True,5.141467545520397,5.141467545520397
routing,12,0,4.0,True,True,5.141467545520397,5.141467545520397
routing,12,1,0.1,False,False,5.658852760668616,5.244293529001098
routing,12,1,0.25,True,True,5.658852760668616,5.658852760668616
routing,12,1,0.5,True,True,5.658852760668616,5.658852760668616
routing,12,1,1.0,True,True,5.658852760668616,5.658852760668616
routing,12,1,2.0,True,True,5.658852760668616,5.658852760668616
routing,12,1,4.0,True,True,5.658852760668616,5.658852760668616
routing,12,2,0.1,False,False,5.655901377967366,5.177226602417952
routing,12,2,0.25,True,True,5.655901377967366,5.655901377967366
routing,12,2,0.5,True,True,5.655901377967366,5.655901377967366
routing,12,2,1.0,True,True,5.655901377967366,5.655901377967366
routing,12,2,2.0,True,True,5.655901377967366,5.655901377967366
routing,12,2,4.0,True,True,5.655901377967366,5.655901377967366
routing,12,3,0.1,False,False,6.359414036823093,5.835100251571957
routing,12,3,0.25,True,True,6.359414036823093,6.359414036823093
routing,12,3,0.5,True,True,6.359414036823093,6.359414036823093
routing,12,3,1.0,True,True,6.359414036823093,6.359414036823093
routing,12,3,2.0,True,True,6.359414036823093,6.359414036823093
routing,12,3,4.0,True,True,6.359414036823093,6.359414036823093
routing,12,4,0.1,False,False,7.421794964224064,5.460110254240588
routing,12,4,0.25,True,True,7.421794964224064,7.421794964224064
routing,12,4,0.5,True,True,7.421794964224064,7.421794964224064
routing,12,4,1.0,True,True,7.421794964224064,7.421794964224064
routing,12,4,2.0,True,True,7.421794964224064,7.421794964224064
routing,12,4,4.0,True,True,7.421794964224064,7.421794964224064
routing,12,5,0.1,False,False,9.086867136014991,5.501571975095946
routing,12,5,0.25,False,False,9.086867136014991,8.950797860719874
routing,12,5,0.5,True,True,9.086867136014991,9.086867136014991
routing,12,5,1.0,True,True,9.086867136014991,9.086867136014991
routing,12,5,2.0,True,True,9.086867136014991,9.086867136014991
routing,12,5,4.0,True,True,9.086867136014991,9.086867136014991
routing,12,6,0.1,False,False,7.027176444739847,5.49583917754504
routing,12,6,0.25,True,True,7.027176444739847,7.027176444739847
routing,12,6,0.5,True,True,7.027176444739847,7.027176444739847
routing,12,6,1.0,True,True,7.027176444739847,7.027176444739847
routing,12,6,2.0,True,True,7.027176444739847,7.027176444739847
routing,12,6,4.0,True,True,7.027176444739847,7.027176444739847
routing,12,7,0.1,False,False,5.832297591103469,5.5105895656887895
routing,12,7,0.25,True,True,5.832297591103469,5.832297591103469
routing,12,7,0.5,True,True,5.832297591103469,5.832297591103469
routing,12,7,1.0,True,True,5.832297591103469,5.832297591103469
routing,12,7,2.0,True,True,5.832297591103469,5.832297591103469
routing,12,7,4.0,True,True,5.832297591103469,5.832297591103469
routing,12,8,0.1,False,False,6.65825470071696,4.406728066909822
routing,12,8,0.25,False,False,6.65825470071696,6.573204044864815
routing,12,8,0.5,False,False,6.65825470071696,6.574265964960655
routing,12,8,1.0,False,False,6.65825470071696,6.576389805152337
routing,12,8,2.0,False,False,6.65825470071696,6.5806374855357
routing,12,8,4.0,False,False,6.65825470071696,6.5891328463024275
routing,12,9,0.1,False,False,6.987478034577821,5.206880581648926
routing,12,9,0.25,True,True,6.987478034577821,6.987478034577821
routing,12,9,0.5,True,True,6.987478034577821,6.987478034577821
routing,12,9,1.0,True,True,6.987478034577821,6.987478034577821
routing,12,9,2.0,True,True,6.987478034577821,6.987478034577821
routing,12,9,4.0,True,True,6.987478034577821,6.987478034577821
routing,14,30000,0.1,False,False,3.630188751209454,3.187693305246973
routing,14,30000,0.25,True,True,3.630188751209454,3.630188751209454
routing,14,30000,0.5,True,True,3.630188751209454,3.630188751209454
routing,14,30000,1.0,True,True,3.630188751209454,3.630188751209454
routing,14,30000,2.0,True,True,3.630188751209454,3.630188751209454
routing,14,30000,4.0,True,True,3.630188751209454,3.630188751209454
routing,14,30001,0.1,False,False,5.314713712547138,4.0
routing,14,30001,0.25,True,True,5.314713712547138,5.314713712547138
routing,14,30001,0.5,True,True,5.314713712547138,5.314713712547138
routing,14,30001,1.0,True,True,5.314713712547138,5.314713712547138
routing,14,30001,2.0,True,True,5.314713712547138,5.314713712547138
routing,14,30001,4.0,True,True,5.314713712547138,5.314713712547138
routing,14,30002,0.1,False,False,3.7986054777929743,3.39800882433505
routing,14,30002,0.25,True,True,3.7986054777929743,3.7986054777929743
routing,14,30002,0.5,True,True,3.7986054777929743,3.7986054777929743
routing,14,30002,1.0,True,True,3.7986054777929743,3.7986054777929743
routing,14,30002,2.0,True,True,3.7986054777929743,3.7986054777929743
routing,14,30002,4.0,True,True,3.7986054777929743,3.7986054777929743
routing,14,30003,0.1,True,True,2.904363873413099,2.904363873413099
routing,14,30003,0.25,True,True,2.904363873413099,2.904363873413099
routing,14,30003,0.5,True,True,2.904363873413099,2.904363873413099
routing,14,30003,1.0,True,True,2.904363873413099,2.904363873413099
routing,14,30003,2.0,True,True,2.904363873413099,2.904363873413099
routing,14,30003,4.0,True,True,2.904363873413099,2.904363873413099
routing,14,30004,0.1,True,True,3.1238045909410936,3.1238045909410936
routing,14,30004,0.25,True,True,3.1238045909410936,3.1238045909410936
routing,14,30004,0.5,True,True,3.1238045909410936,3.1238045909410936
routing,14,30004,1.0,True,True,3.1238045909410936,3.1238045909410936
routing,14,30004,2.0,True,True,3.1238045909410936,3.1238045909410936
routing,14,30004,4.0,True,True,3.1238045909410936,3.1238045909410936
routing,16,30000,0.1,False,False,13.074467207895033,7.998794716886939
routing,16,30000,0.25,False,False,13.074467207895033,12.691265690760638
routing,16,30000,0.5,True,True,13.074467207895033,13.074467207895033
routing,16,30000,1.0,True,True,13.074467207895033,13.074467207895033
routing,16,30000,2.0,True,True,13.074467207895033,13.074467207895033
routing,16,30000,4.0,True,True,13.074467207895033,13.074467207895033
routing,16,30001,0.1,False,False,10.523761271781861,7.944856441918401
routing,16,30001,0.25,True,True,10.523761271781861,10.523761271781861
routing,16,30001,0.5,True,True,10.523761271781861,10.523761271781861
routing,16,30001,1.0,True,True,10.523761271781861,10.523761271781861
routing,16,30001,2.0,True,True,10.523761271781861,10.523761271781861
routing,16,30001,4.0,True,True,10.523761271781861,10.523761271781861
routing,16,30002,0.1,False,False,10.219206574816786,7.271574284725188
routing,16,30002,0.25,False,False,10.219206574816786,9.555395766935563
routing,16,30002,0.5,True,True,10.219206574816786,10.219206574816786
routing,16,30002,1.0,True,True,10.219206574816786,10.219206574816786
routing,16,30002,2.0,True,True,10.219206574816786,10.219206574816786
routing,16,30002,4.0,True,True,10.219206574816786,10.219206574816786
routing,16,30003,0.1,False,False,6.869843091123982,6.0496232903003815
routing,16,30003,0.25,False,False,6.869843091123982,6.546472773824385
routing,16,30003,0.5,True,True,6.869843091123982,6.869843091123982
routing,16,30003,1.0,True,True,6.869843091123982,6.869843091123982
routing,16,30003,2.0,True,True,6.869843091123982,6.869843091123982
routing,16,30003,4.0,True,True,6.869843091123982,6.869843091123982
routing,16,30004,0.1,False,False,7.01488328296955,6.45182342751153
routing,16,30004,0.25,True,True,7.01488328296955,7.01488328296955
routing,16,30004,0.5,True,True,7.01488328296955,7.01488328296955
routing,16,30004,1.0,True,True,7.01488328296955,7.01488328296955
routing,16,30004,2.0,True,True,7.01488328296955,7.01488328296955
routing,16,30004,4.0,True,True,7.01488328296955,7.01488328296955
