station,window,method,computed_solution,applied_solution,fallback,delay_evidence,delay_s,deadline_s,deadline_miss,next_cost,next_max_effective_load,next_mean_effective_load,switches
13256,8,task_specific,165,165,none,measured_local,7.754203397780657e-05,0.3,False,0.6280766678598589,0.030242977717071916,0.016058343579265794,2
13256,8,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,1.1999245668780838,0.04564495307845524,0.030571664552784254,0
13256,8,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1087.05568,0.3,True,1.1999245668780838,0.04564495307845524,0.030571664552784254,0
13256,9,milp,90,90,none,measured_local,0.0316709999460727,0.3,False,0.8837693375350758,0.09203337396541438,0.06840836086426984,0
13256,9,task_specific,172,172,none,measured_local,7.420801557600498e-05,0.3,False,1.295574767378111,0.10018586044593986,0.07393220919786134,2
13256,9,rolling,170,170,none,measured_local,1.6249250620603561e-06,0.3,False,1.695767519574483,0.11238384770786469,0.08273561417195209,0
13256,9,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1229.3304000000003,0.3,True,1.695767519574483,0.11238384770786469,0.08273561417195209,0
13256,10,milp,90,90,none,measured_local,0.02935945801436901,0.3,False,0.9474482643207301,0.10794573802044172,0.0783692334383769,0
13256,10,task_specific,53,53,none,measured_local,8.358305785804987e-05,0.3,False,1.5583919516536446,0.11621309081645709,0.09033939110720815,4
13256,10,rolling,170,170,none,measured_local,1.9168946892023087e-06,0.3,False,1.8513775796897487,0.1376031544307386,0.09866918798936207,0
13256,10,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,1385.5546000000004,0.3,True,1.8513775796897487,0.1376031544307386,0.09866918798936207,0
13256,11,milp,165,165,none,measured_local,0.02963812497910112,0.3,False,0.967639753258435,0.1142187661375312,0.08281120660801825,8
13256,11,task_specific,165,165,none,measured_local,7.837498560547829e-05,0.3,False,0.9690806116811275,0.11288163526003916,0.08312826735677062,2
13256,11,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,1.915212352516587,0.14536007477585433,0.10540943949224371,0
13256,11,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1574.0720000000001,0.3,True,1.915212352516587,0.14536007477585433,0.10540943949224371,0
13256,12,milp,90,90,none,measured_local,0.028732625069096684,0.3,False,1.0339875420361708,0.13427461821045905,0.09162849383146086,8
13256,12,task_specific,165,165,none,measured_local,7.258402183651924e-05,0.3,False,1.0342728748995944,0.13402091020452783,0.09166451529202818,0
13256,12,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,1.9897649306788316,0.15929661179831275,0.11531780881291467,0
13256,12,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1659.5689999999997,0.3,True,1.9897649306788316,0.15929661179831275,0.11531780881291467,0
13256,13,milp,165,165,none,measured_local,0.029908749973401427,0.3,False,1.0400639378190808,0.12892055002700767,0.09282468855090426,8
13256,13,task_specific,165,165,none,measured_local,7.120904047042131e-05,0.3,False,1.0401248957825677,0.12887291012456634,0.09283182187248987,0
13256,13,rolling,170,170,none,measured_local,1.6670674085617065e-06,0.3,False,2.0164297175514863,0.15069460336502516,0.1167191232669708,0
13256,13,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1845.6639200000009,0.3,True,2.0164297175514863,0.15069460336502516,0.1167191232669708,0
13256,14,milp,165,165,none,measured_local,0.028445790987461805,0.3,False,1.0748723093073071,0.13952137773171064,0.09742659844547702,0
13256,14,task_specific,165,165,none,measured_local,6.904196925461292e-05,0.3,False,1.0748853163707184,0.1395344198128176,0.09742812239456419,0
13256,14,rolling,170,170,none,measured_local,1.750071533024311e-06,0.3,False,2.05496006706354,0.15856920932168317,0.12183574293878716,0
13256,14,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,1984.5545999999997,0.3,True,2.05496006706354,0.15856920932168317,0.12183574293878716,0
13256,15,milp,165,165,none,measured_local,0.037927249912172556,0.3,False,1.1280028682406091,0.15789695082706626,0.10682180773268268,0
13256,15,task_specific,165,165,none,measured_local,7.60830007493496e-05,0.3,False,1.128005621378943,0.15789953180295727,0.10682213290926795,0
13256,15,rolling,170,170,none,measured_local,1.8749851733446121e-06,0.3,False,2.158421967171341,0.17630105543000624,0.13132400167658848,0
13256,15,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,2142.670420000001,0.3,True,2.158421967171341,0.17630105543000624,0.13132400167658848,0
13256,16,milp,165,165,none,measured_local,0.033096541999839246,0.3,False,1.1150491481150402,0.14632241320439454,0.10383757170601522,0
13256,16,task_specific,165,165,none,measured_local,7.17920484021306e-05,0.3,False,1.1150497265102415,0.14632210101705495,0.10383764053447357,0
13256,16,rolling,170,170,none,measured_local,1.7910497263073921e-06,0.3,False,2.1370597607521162,0.167390496044578,0.12959804917928353,0
13256,16,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,2355.1834799999992,0.3,True,2.1370597607521162,0.167390496044578,0.12959804917928353,0
13256,17,milp,165,165,none,measured_local,0.02959050005301833,0.3,False,1.1502883035090057,0.15773742802914287,0.11077622870287601,0
13256,17,task_specific,165,165,none,measured_local,7.833295967429876e-05,0.3,False,1.1502884242477533,0.1577373696358592,0.11077624316275604,0
13256,17,rolling,170,170,none,measured_local,2.416083589196205e-06,0.3,False,2.2018552537288465,0.17372561438476108,0.13632649401880292,0
13256,17,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,2641.1710800000037,0.3,True,2.2018552537288465,0.17372561438476108,0.13632649401880292,0
13256,18,milp,90,90,none,measured_local,0.027625625021755695,0.3,False,1.1496551587932686,0.16499896670752803,0.10988220758772514,8
13256,18,task_specific,165,165,none,measured_local,7.433292921632528e-05,0.3,False,1.1496551838604394,0.16499895578549612,0.10988221060619383,0
13256,18,rolling,170,170,none,measured_local,1.6249250620603561e-06,0.3,False,2.208569045996787,0.17710523475095002,0.13617138134322115,0
13256,18,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,3063.925839999996,0.3,True,2.208569045996787,0.17710523475095002,0.13617138134322115,0
13256,19,milp,165,165,none,measured_local,0.03186041698791087,0.3,False,1.1379504314290716,0.16186372347141176,0.10940387896983172,8
13256,19,task_specific,165,165,none,measured_local,0.00013170798774808645,0.3,False,1.1379504366091246,0.16186372742603183,0.10940387959651099,0
13256,19,rolling,170,170,none,measured_local,1.8749851733446121e-06,0.3,False,2.2056046888783505,0.18406082106608324,0.1358767261499197,0
13256,19,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,3439.5412000000006,0.3,True,2.2056046888783505,0.18406082106608324,0.1358767261499197,0
13256,20,milp,90,90,none,measured_local,0.04572704201564193,0.3,False,1.0890431086229482,0.14896079696693412,0.10209876078572679,8
13256,20,task_specific,165,165,none,measured_local,8.054205682128668e-05,0.3,False,1.089043109689064,0.14896079774933066,0.10209876091522813,0
13256,20,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,2.148782768084815,0.17241208437265218,0.12879011722195877,0
13256,20,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,3801.491,0.3,True,2.148782768084815,0.17241208437265218,0.12879011722195877,0
13256,21,milp,165,165,none,measured_local,0.03166633297223598,0.3,False,1.11353686972785,0.14271851671205582,0.1120885777155737,8
13256,21,task_specific,165,165,none,measured_local,7.758301217108965e-05,0.3,False,1.1135368699464945,0.142718516866848,0.11208857774222661,0
13256,21,rolling,170,170,none,measured_local,1.750071533024311e-06,0.3,False,2.239139161498894,0.18691992090933413,0.13858206920212035,0
13256,21,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,4050.243,0.3,True,2.239139161498894,0.18691992090933413,0.13858206920212035,0
13256,22,milp,90,90,none,measured_local,0.029360917047597468,0.3,False,1.0845291119784464,0.1375312736337715,0.10375092174319625,8
13256,22,task_specific,165,165,none,measured_local,7.575005292892456e-05,0.3,False,1.0845291120231477,0.13753127362040382,0.10375092174866236,0
13256,22,rolling,170,170,none,measured_local,1.7079291865229607e-06,0.3,False,2.171825857683795,0.16927404185223274,0.13189097903747235,0
13256,22,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,4558.6302,0.3,True,2.171825857683795,0.16927404185223274,0.13189097903747235,0
13256,23,milp,165,165,none,measured_local,0.03378316690213978,0.3,False,1.0795124606282094,0.1384202622501214,0.10533822779946116,8
13256,23,task_specific,165,165,none,measured_local,7.78749817982316e-05,0.3,False,1.0795124606373232,0.13842026225618032,0.1053382278005787,0
13256,23,rolling,170,170,none,measured_local,1.915963366627693e-06,0.3,False,2.185428757485867,0.17628445725005532,0.13252064644209488,0
13256,23,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,5322.757020000019,0.3,True,2.185428757485867,0.17628445725005532,0.13252064644209488,0
13256,24,milp,90,90,none,measured_local,0.029985792003571987,0.3,False,1.0918332249818616,0.13409227084188452,0.10683781151570523,8
13256,24,task_specific,165,165,none,measured_local,7.333303801715374e-05,0.3,False,1.0918332249837153,0.13409227084308323,0.10683781151593308,0
13256,24,rolling,170,170,none,measured_local,1.6670674085617065e-06,0.3,False,2.1982875838396208,0.1796083318891744,0.13448571893714667,0
13256,24,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,6057.925400000011,0.3,True,2.1982875838396208,0.1796083318891744,0.13448571893714667,0
13256,25,milp,90,90,none,measured_local,0.028763666981831193,0.3,False,1.112444535722854,0.17162346192355182,0.11317083062454654,0
13256,25,task_specific,165,165,none,measured_local,7.333303801715374e-05,0.3,False,1.1124445357232304,0.17162346192358552,0.11317083062459289,0
13256,25,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,2.2493593978422024,0.2118740086975844,0.14083218959599053,0
13256,25,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,6972.2684,0.3,True,2.2493593978422024,0.2118740086975844,0.14083218959599053,0
13256,26,milp,90,90,none,measured_local,0.03167379193473607,0.3,False,1.0816728461230836,0.14191904487014756,0.10292361339307135,0
13256,26,task_specific,165,165,none,measured_local,6.724998820573092e-05,0.3,False,1.0816728461231597,0.14191904487019447,0.10292361339308076,0
13256,26,rolling,170,170,none,measured_local,1.9168946892023087e-06,0.3,False,2.1702458090427883,0.17018177354602815,0.13134648494605505,0
13256,26,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,8713.00816,0.3,True,2.1702458090427883,0.17018177354602815,0.13134648494605505,0
13256,27,milp,165,165,none,measured_local,0.027175042079761624,0.3,False,1.0567931888797535,0.13116805956254224,0.10110432115307708,8
13256,27,task_specific,165,165,none,measured_local,7.91249331086874e-05,0.3,False,1.056793188879769,0.13116805956253919,0.10110432115307899,0
13256,27,rolling,170,170,none,measured_local,1.5830155462026596e-06,0.3,False,2.144473289645792,0.16795176671445144,0.12831864522606973,0
13256,27,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,10522.01418,0.3,True,2.144473289645792,0.16795176671445144,0.12831864522606973,0
13256,28,milp,165,165,none,measured_local,0.03330670902505517,0.3,False,1.0563755696040864,0.135441564808477,0.09889482972199384,0
13256,28,task_specific,165,165,none,measured_local,7.850001566112041e-05,0.3,False,1.0563755696040895,0.13544156480847644,0.09889482972199423,0
13256,28,rolling,170,170,none,measured_local,1.8749851733446121e-06,0.3,False,2.114310439335547,0.1706618977778965,0.12608683224114478,0
13256,28,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,12618.543799999981,0.3,True,2.114310439335547,0.1706618977778965,0.12608683224114478,0
13256,29,milp,165,165,none,measured_local,0.02823870803695172,0.3,False,1.0597963723138568,0.13634933952524672,0.10054688924010216,0
13256,29,task_specific,165,165,none,measured_local,7.90000194683671e-05,0.3,False,1.0597963723138575,0.1363493395252466,0.10054688924010224,0
13256,29,rolling,170,170,none,measured_local,1.8329592421650887e-06,0.3,False,2.1340567857239856,0.17389779720423623,0.12699526098338867,0
13256,29,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,15199.442000000001,0.3,True,2.1340567857239856,0.17389779720423623,0.12699526098338867,0
13256,30,milp,90,90,none,measured_local,0.02991550008300692,0.3,False,1.100814465949221,0.13976102877190036,0.10841990930784642,8
13256,30,task_specific,165,165,none,measured_local,7.283396553248167e-05,0.3,False,1.100814465949221,0.13976102877190033,0.10841990930784644,0
13256,30,rolling,170,170,none,measured_local,1.625041477382183e-06,0.3,False,2.2075277066195724,0.1829194185638744,0.13527641964309964,0
13256,30,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,16883.729360000023,0.3,True,2.2075277066195724,0.1829194185638744,0.13527641964309964,0
13256,31,milp,165,165,none,measured_local,0.027372666052542627,0.3,False,1.1146687493973522,0.15056017572220984,0.11004536164873052,8
13256,31,task_specific,165,165,none,measured_local,7.49579630792141e-05,0.3,False,1.1146687493973522,0.15056017572220984,0.11004536164873052,0
13256,31,rolling,170,170,none,measured_local,1.625041477382183e-06,0.3,False,2.231996002881656,0.18736675485856336,0.13771319266548931,0
13256,31,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,19501.39002,0.3,True,2.231996002881656,0.18736675485856336,0.13771319266548931,0
13256,32,milp,90,90,none,measured_local,0.037658833898603916,0.3,False,1.125199612725419,0.16058899689789874,0.1090917187349338,8
13256,32,task_specific,165,165,none,measured_local,7.183302659541368e-05,0.3,False,1.125199612725419,0.16058899689789874,0.1090917187349338,0
13256,32,rolling,170,170,none,measured_local,1.7080456018447876e-06,0.3,False,2.2331238287583384,0.18495521417185304,0.13702490007204138,0
13256,32,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,21076.41,0.3,True,2.2331238287583384,0.18495521417185304,0.13702490007204138,0
13256,33,milp,90,90,none,measured_local,0.0319882920011878,0.3,False,1.1657342530874923,0.1734460672292819,0.11612999031813548,0
13256,33,task_specific,165,165,none,measured_local,7.641699630767107e-05,0.3,False,1.1657342530874923,0.1734460672292819,0.11612999031813548,0
13256,33,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,2.289971032745849,0.1976965634150483,0.14382809571895847,0
13256,33,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,22301.84380000001,0.3,True,2.289971032745849,0.1976965634150483,0.14382809571895847,0
13256,34,milp,165,165,none,measured_local,0.02395883307326585,0.3,False,1.1866253231652357,0.17473001725368004,0.1202058563271873,8
13256,34,task_specific,165,165,none,measured_local,7.379194721579552e-05,0.3,False,1.1866253231652357,0.17473001725368004,0.1202058563271873,0
13256,34,rolling,170,170,none,measured_local,1.6670674085617065e-06,0.3,False,2.333134076839808,0.20094604875664307,0.14831177581864624,0
13256,34,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,26988.115000000023,0.3,True,2.333134076839808,0.20094604875664307,0.14831177581864624,0
13256,35,milp,165,165,none,measured_local,0.031083749956451356,0.3,False,1.2113156305191513,0.1707785637306296,0.1257906330791309,0
13256,35,task_specific,165,165,none,measured_local,7.204199209809303e-05,0.3,False,1.2113156305191513,0.1707785637306296,0.1257906330791309,0
13256,35,rolling,170,170,none,measured_local,2.9159709811210632e-06,0.3,False,2.377303208651875,0.1982736558458082,0.15445335192099519,0
13256,35,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,30066.683,0.3,True,2.377303208651875,0.1982736558458082,0.15445335192099519,0
13256,36,milp,165,165,none,measured_local,0.028515125042758882,0.3,False,1.2358280407792792,0.1962052642688415,0.1298203907629788,0
13256,36,task_specific,165,165,none,measured_local,7.433397695422173e-05,0.3,False,1.2358280407792792,0.1962052642688415,0.1298203907629788,0
13256,36,rolling,170,170,none,measured_local,1.7079291865229607e-06,0.3,False,2.442913420140511,0.21930551416384209,0.15897008021629688,0
13256,36,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,33372.02029999999,0.3,True,2.442913420140511,0.21930551416384209,0.15897008021629688,0
13256,37,milp,90,90,none,measured_local,0.030636875075288117,0.3,False,1.2588030080048658,0.19340391883490476,0.13719570101948197,8
13256,37,task_specific,165,165,none,measured_local,7.233396172523499e-05,0.3,False,1.2588030080048658,0.19340391883490476,0.13719570101948197,0
13256,37,rolling,170,170,none,measured_local,1.583946868777275e-06,0.3,False,2.530277653321919,0.24974660287090517,0.16737283550351276,0
13256,37,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,38236.33444,0.3,True,2.530277653321919,0.24974660287090517,0.16737283550351276,0
13256,38,milp,165,165,none,measured_local,0.030868208967149258,0.3,False,1.2912090195531558,0.19360941687833227,0.14028257520012163,8
13256,38,task_specific,165,165,none,measured_local,7.049995474517345e-05,0.3,False,1.2912090195531558,0.19360941687833227,0.14028257520012163,0
13256,38,rolling,170,170,none,measured_local,1.6660196706652641e-06,0.3,False,2.572208380034716,0.2372362165497256,0.17206944133304797,0
13256,38,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,40437.89090000001,0.3,True,2.572208380034716,0.2372362165497256,0.17206944133304797,0
13256,39,milp,165,165,none,measured_local,0.02722299995366484,0.3,False,1.31722435772034,0.19448247845427216,0.1451427254888289,0
13256,39,task_specific,165,165,none,measured_local,7.008295506238937e-05,0.3,False,1.31722435772034,0.19448247845427216,0.1451427254888289,0
13256,39,rolling,170,170,none,measured_local,1.8329592421650887e-06,0.3,False,2.6049191447549775,0.23694263609976984,0.1771677095008679,0
13256,39,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,43481.44719999998,0.3,True,2.6049191447549775,0.23694263609976984,0.1771677095008679,0
13256,40,milp,165,165,none,measured_local,0.028562916908413172,0.3,False,1.4094185953934533,0.20557359310210302,0.1654681089430085,0
13256,40,task_specific,165,165,none,measured_local,7.308297790586948e-05,0.3,False,1.4094185953934533,0.20557359310210302,0.1654681089430085,0
13256,40,rolling,170,170,none,measured_local,1.7080456018447876e-06,0.3,False,2.7446928137233932,0.27591426831131693,0.19766047861887445,0
13256,40,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,48527.47675999998,0.3,True,2.7446928137233932,0.27591426831131693,0.19766047861887445,0
13256,41,milp,90,90,none,measured_local,0.027855832944624126,0.3,False,1.4641948628372927,0.24181329799782839,0.17528546488483635,8
13256,41,task_specific,165,165,none,measured_local,6.983405910432339e-05,0.3,False,1.4641948628372927,0.24181329799782839,0.17528546488483635,0
13256,41,rolling,170,170,none,measured_local,1.750071533024311e-06,0.3,False,2.8313570438835813,0.3079108309157979,0.20866732034308483,0
13256,41,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,53384.057600000044,0.3,True,2.8313570438835813,0.3079108309157979,0.20866732034308483,0
13256,42,milp,90,90,none,measured_local,0.030756458058021963,0.3,False,1.3250368705461995,0.21068994253397355,0.1508173715709323,0
13256,42,task_specific,165,165,none,measured_local,6.941601168364286e-05,0.3,False,1.3250368705461995,0.21068994253397355,0.1508173715709323,0
13256,42,rolling,170,170,none,measured_local,1.6669509932398796e-06,0.3,False,2.6821681318789494,0.2506842922207902,0.18499642609708955,0
13256,42,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,57209.42362000002,0.3,True,2.6821681318789494,0.2506842922207902,0.18499642609708955,0
13256,43,milp,165,165,none,measured_local,0.0238540000282228,0.3,False,1.2422210632034532,0.17641037889295944,0.14060092176365496,8
13256,43,task_specific,165,165,none,measured_local,7.087504491209984e-05,0.3,False,1.2422210632034532,0.17641037889295944,0.14060092176365496,0
13256,43,rolling,170,170,none,measured_local,1.9170111045241356e-06,0.3,False,2.578238037705555,0.23966262352721202,0.17452920329697375,0
13256,43,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,61686.31511999999,0.3,True,2.578238037705555,0.23966262352721202,0.17452920329697375,0
13256,44,milp,90,90,none,measured_local,0.026527083944529295,0.3,False,1.1863127701036882,0.1658369848959553,0.13106802658008632,8
13256,44,task_specific,165,165,none,measured_local,7.166597060859203e-05,0.3,False,1.1863127701036882,0.1658369848959553,0.13106802658008632,0
13256,44,rolling,170,170,none,measured_local,1.8749851733446121e-06,0.3,False,2.4823251759584686,0.2390278285466067,0.16446845094263887,0
13256,44,qaoa_transfer,165,170,retain_previous,trace_replayed_qpu,66510.1831,0.3,True,2.4823251759584686,0.2390278285466067,0.16446845094263887,0
13256,45,milp,90,90,none,measured_local,0.02837624994572252,0.3,False,1.16830559387839,0.1427423160985666,0.12657031925259218,0
13256,45,task_specific,165,165,none,measured_local,7.449998520314693e-05,0.3,False,1.16830559387839,0.1427423160985666,0.12657031925259218,0
13256,45,rolling,170,170,none,measured_local,1.7080456018447876e-06,0.3,False,2.4164175422121676,0.23041396485347612,0.15897062939896173,0
13256,45,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,71306.33684000002,0.3,True,2.4164175422121676,0.23041396485347612,0.15897062939896173,0
13256,46,milp,165,165,none,measured_local,0.030154458014294505,0.3,False,1.139087100752164,0.14614768075954543,0.11767013984695976,8
13256,46,task_specific,165,165,none,measured_local,7.291696965694427e-05,0.3,False,1.139087100752164,0.14614768075954543,0.11767013984695976,0
13256,46,rolling,170,170,none,measured_local,1.834006980061531e-06,0.3,False,2.308505388456411,0.2237356206625828,0.1488729385553042,0
13256,46,qaoa_transfer,90,170,retain_previous,trace_replayed_qpu,74863.04220000001,0.3,True,2.308505388456411,0.2237356206625828,0.1488729385553042,0
13258,0,milp,149,149,none,measured_local,0.031629125005565584,0.3,False,0.9879592472837884,0.10073450228518052,0.07614455185105772,6
13258,0,task_specific,106,106,none,measured_local,7.341604214161634e-05,0.3,False,0.9879592472837884,0.10073450228518052,0.07614455185105772,2
13258,0,rolling,170,170,none,measured_local,1.584063284099102e-06,0.3,False,1.0685554641922086,0.09925208947691967,0.0779843133050615,0
13258,0,qaoa_transfer,149,170,retain_previous,trace_replayed_qpu,208.24779999999996,0.3,True,1.0685554641922086,0.09925208947691967,0.0779843133050615,0
13258,1,milp,106,106,none,measured_local,0.0316757500404492,0.3,False,1.0201724046752865,0.11134239395301392,0.07996148118209472,8
13258,1,task_specific,106,106,none,measured_local,6.991694681346416e-05,0.3,False,1.0201724046752865,0.11134239395301392,0.07996148118209472,0
13258,1,rolling,170,170,none,measured_local,1.6669509932398796e-06,0.3,False,1.1029005438037016,0.10999080497364468,0.08197638660480522,0
13258,1,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,246.85518000000008,0.3,True,1.1029005438037016,0.10999080497364468,0.08197638660480522,0
13258,2,milp,106,106,none,measured_local,0.030831375042907894,0.3,False,1.0213132666627796,0.11363400538184415,0.07925431011688217,0
13258,2,task_specific,149,149,none,measured_local,8.01250571385026e-05,0.3,False,1.0213132666627796,0.11363400538184415,0.07925431011688217,8
13258,2,rolling,170,170,none,measured_local,1.9579892978072166e-06,0.3,False,1.102225201016641,0.11312637928010161,0.08132251359509253,0
13258,2,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,292.81968,0.3,True,1.102225201016641,0.11312637928010161,0.08132251359509253,0
13258,3,milp,149,149,none,measured_local,0.03173916693776846,0.3,False,1.0341128982947572,0.11424085798115281,0.08164533166656948,8
13258,3,task_specific,78,78,none,measured_local,6.962497718632221e-05,0.3,False,1.4031186834380316,0.1328284859896337,0.08780828010872588,6
13258,3,rolling,170,170,none,measured_local,1.8338905647397041e-06,0.3,False,1.1198131194174379,0.11615137409862117,0.08366813002541601,0
13258,3,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,344.2418000000001,0.3,True,1.1198131194174379,0.11615137409862117,0.08366813002541601,0
13258,4,milp,149,149,none,measured_local,0.03148095798678696,0.3,False,1.0291241770261852,0.11467946698892398,0.08061532245736892,0
13258,4,task_specific,106,106,none,measured_local,7.062498480081558e-05,0.3,False,1.0199288179091834,0.11009645458930696,0.07977111838431042,2
13258,4,rolling,170,170,none,measured_local,1.500011421740055e-06,0.3,False,1.1140260573356495,0.11690075149248634,0.08275782798543595,0
13258,4,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,414.7057599999997,0.3,True,1.1140260573356495,0.11690075149248634,0.08275782798543595,0
13258,5,milp,149,149,none,measured_local,0.031236249953508377,0.3,False,0.8875957048043426,0.08879909487190665,0.05419060442565463,0
13258,5,task_specific,78,78,none,measured_local,6.512494292110205e-05,0.3,False,1.2036743469346796,0.10052790046867463,0.060395088527507794,2
13258,5,rolling,170,170,none,measured_local,1.583946868777275e-06,0.3,False,0.9608757736730793,0.09037644648681464,0.05631315143339123,0
13258,5,qaoa_transfer,149,170,retain_previous,trace_replayed_qpu,490.81076,0.3,True,0.9608757736730793,0.09037644648681464,0.05631315143339123,0
13258,6,milp,149,149,none,measured_local,0.03779695800039917,0.3,False,0.7139525278974861,0.05501184977411381,0.02218989262010856,0
13258,6,task_specific,106,106,none,measured_local,6.866594776511192e-05,0.3,False,0.704612631437411,0.050351583468516016,0.021332094377766626,2
13258,6,rolling,170,170,none,measured_local,1.7499551177024841e-06,0.3,False,0.7684530419302706,0.054289840123039675,0.024021894341826985,0
13258,6,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,562.5450000000001,0.3,True,0.7684530419302706,0.054289840123039675,0.024021894341826985,0
13258,7,milp,149,149,none,measured_local,0.03288691688794643,0.3,False,0.6773059975844385,0.04458257895013548,0.017848813197437155,0
13258,7,task_specific,78,78,none,measured_local,7.483398076146841e-05,0.3,False,0.9060959716616377,0.04999280013284468,0.021549699593468936,2
13258,7,rolling,170,170,none,measured_local,1.5830155462026596e-06,0.3,False,0.7296468417186026,0.043495652970960995,0.019211326048256764,0
13258,7,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,619.6498599999986,0.3,True,0.7296468417186026,0.043495652970960995,0.019211326048256764,0
13258,8,milp,106,106,none,measured_local,0.041434000013396144,0.3,False,0.6692958692477355,0.042082452395310055,0.016932649939610966,8
13258,8,task_specific,106,106,none,measured_local,7.349997758865356e-05,0.3,False,0.6619134421385584,0.03850761236424358,0.016240446330653448,2
13258,8,rolling,170,170,none,measured_local,1.625041477382183e-06,0.3,False,0.721282793174787,0.04096846782681539,0.018241171042965063,0
13258,8,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,690.6360000000001,0.3,True,0.721282793174787,0.04096846782681539,0.018241171042965063,0
13258,9,milp,106,106,none,measured_local,0.03722424991428852,0.3,False,0.9519518731878716,0.0933808072171903,0.07099489673119339,0
13258,9,task_specific,78,78,none,measured_local,6.779097020626068e-05,0.3,False,1.2741580118515508,0.10073123949408978,0.07483860191822793,2
13258,9,rolling,170,170,none,measured_local,1.7079291865229607e-06,0.3,False,1.0304617591257046,0.09177191327657244,0.07229456982936967,0
13258,9,qaoa_transfer,149,170,retain_previous,trace_replayed_qpu,773.8281000000001,0.3,True,1.0304617591257046,0.09177191327657244,0.07229456982936967,0
13258,10,milp,149,149,none,measured_local,0.03638541593682021,0.3,False,1.0211433029103725,0.1103529145269803,0.0804737968296968,8
13258,10,task_specific,106,106,none,measured_local,7.808301597833633e-05,0.3,False,1.01470917433628,0.10716474725693828,0.07987890200351327,2
13258,10,rolling,170,170,none,measured_local,1.7919810488820076e-06,0.3,False,1.1027136155520991,0.1080913863231325,0.08243654397814261,0
13258,10,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,869.6112000000002,0.3,True,1.1027136155520991,0.1080913863231325,0.08243654397814261,0
13258,11,milp,149,149,none,measured_local,0.03344116697553545,0.3,False,1.0268634824652543,0.11444582776066135,0.08060358257275932,0
13258,11,task_specific,78,78,none,measured_local,7.14160269126296e-05,0.3,False,1.388443788127753,0.1293046484328576,0.08688662537252528,2
13258,11,rolling,170,170,none,measured_local,1.6669509932398796e-06,0.3,False,1.1072597623402722,0.11378034007135204,0.08264284038880249,0
13258,11,qaoa_transfer,106,170,retain_previous,trace_replayed_qpu,987.5664600000002,0.3,True,1.1072597623402722,0.11378034007135204,0.08264284038880249,0
13258,12,milp,106,106,none,measured_local,0.0336861670948565,0.3,False,1.0463990159420962,0.11525006139232455,0.08360908706163137,8
