experiment,task,size_label,n_vars,seed,algorithm,profile,solution,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence,next_max_utilization,next_overflow,trace_interval_s
abilene_trace,abilene_routing,12,12,972,local_search,local,585,6.9962607694105445,6.9962607694105445,True,0.00017304206266999245,1296,300.0,0.00023419454646876858,,0.00017304206266999245,0.0,4.052550738701911e-08,False,-4.052550738701911e-08,measured_local,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,972,annealing,local,585,6.9962607694105445,6.9962607694105445,True,0.0010394590208306909,960,300.0,0.00023419454646876858,,0.0010394590208306909,0.0,2.434356339563139e-07,False,-2.434356339563139e-07,measured_local,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,972,mean_field,local,586,6.9962607694105445,6.9962607694105445,True,0.01155308389570564,109,300.0,0.00023419454646876858,,0.01155308389570564,0.0,2.7056692432704167e-06,False,-2.7056692432704167e-06,measured_local,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,972,qaoa,optimistic,585,6.9962607694105445,6.9962607694105445,True,0.02304054202977568,112,300.0,0.00023419454646876858,0.0036825729983651677,1.4368800000000002,0.0,0.0003365094599300442,False,-0.0003365094599300442,modeled_qpu,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,972,qaoa,nominal,585,6.9962607694105445,6.9962607694105445,True,0.02304054202977568,112,300.0,0.00023419454646876858,0.0036825729983651677,9.0344,0.0,0.0021158072106174427,False,-0.0021158072106174427,modeled_qpu,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,972,qaoa,stressed,585,6.9962607694105445,6.9962607694105445,True,0.02304054202977568,112,300.0,0.00023419454646876858,0.0036825729983651677,41.3776,0.0,0.009690408265966118,False,-0.009690408265966118,modeled_qpu,0.8275467416033659,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,exact,local,585,7.922144157533392,7.922144157533392,True,9.791925549507141e-06,4096,300.0,0.000174496775479771,,9.791925549507141e-06,0.0,1.708659434126981e-09,False,-1.708659434126981e-09,measured_local,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,local_search,local,593,7.922144157533392,7.922144157533392,True,0.00038879108615219593,1308,300.0,0.000174496775479771,,0.00038879108615219593,0.0,6.784279086883604e-08,False,-6.784279086883604e-08,measured_local,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,annealing,local,593,7.922144157533392,7.922144157533392,True,0.0011746248928830028,960,300.0,0.000174496775479771,,0.0011746248928830028,0.0,2.049682562063554e-07,False,-2.049682562063554e-07,measured_local,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,mean_field,local,585,7.922144157533392,7.922144157533392,True,0.00978974997997284,118,300.0,0.000174496775479771,,0.00978974997997284,0.0,1.7082798042584133e-06,False,-1.7082798042584133e-06,measured_local,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,qaoa,optimistic,609,8.927919608819963,7.922144157533392,True,0.02015845791902393,109,300.0,0.000174496775479771,0.002828593074633956,1.3986600000000002,0.11272799828473366,0.00024406165999253657,False,-0.1129720599447262,modeled_qpu,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,qaoa,nominal,609,8.927919608819963,7.922144157533392,True,0.02015845791902393,109,300.0,0.000174496775479771,0.002828593074633956,8.8058,0.11272799828473366,0.0015365837055197674,False,-0.11426458199025342,modeled_qpu,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1041,qaoa,stressed,609,8.927919608819963,7.922144157533392,True,0.02015845791902393,109,300.0,0.000174496775479771,0.002828593074633956,40.403200000000005,0.11272799828473366,0.007050228119064285,False,-0.11977822640379795,modeled_qpu,0.9698790269466735,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,exact,local,585,4.375253747789183,4.375253747789183,True,9.624985978007317e-06,4096,300.0,0.00033958431743363003,,9.624985978007317e-06,0.0,3.2684942936498745e-09,False,-3.2684942936498745e-09,measured_local,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,local_search,local,585,4.375253747789183,4.375253747789183,True,0.00023200002033263445,1332,300.0,0.00033958431743363003,,0.00023200002033263445,0.0,7.878356854924596e-08,False,-7.878356854924596e-08,measured_local,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,annealing,local,593,7.38189337393261,4.375253747789183,True,0.001051875064149499,960,300.0,0.00033958431743363003,,0.001051875064149499,0.559348407948191,3.572002756846634e-07,False,-0.5593487651484667,measured_local,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,mean_field,local,585,4.375253747789183,4.375253747789183,True,0.007786875008605421,89,300.0,0.00033958431743363003,,0.007786875008605421,0.0,2.6443006347382635e-06,False,-2.6443006347382635e-06,measured_local,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,qaoa,optimistic,585,4.375253747789183,4.375253747789183,True,0.02830674999859184,114,300.0,0.00033958431743363003,0.002264180955805587,1.46236,0.0,0.0004965945224422433,False,-0.0004965945224422433,modeled_qpu,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,qaoa,nominal,585,4.375253747789183,4.375253747789183,True,0.02830674999859184,114,300.0,0.00033958431743363003,0.002264180955805587,9.1868,0.0,0.0031196932073992724,False,-0.0031196932073992724,modeled_qpu,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1111,qaoa,stressed,585,4.375253747789183,4.375253747789183,True,0.02830674999859184,114,300.0,0.00033958431743363003,0.002264180955805587,42.0272,0.0,0.014271778025646656,False,-0.014271778025646656,modeled_qpu,0.8197939771340589,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,exact,local,585,7.166493144863326,7.166493144863326,True,9.707990102469921e-06,4096,300.0,0.0001388966129582918,,9.707990102469921e-06,0.0,1.3484069438656922e-09,False,-1.3484069438656922e-09,measured_local,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,local_search,local,1097,7.166493144863326,7.166493144863326,True,0.0001626670127734542,1236,300.0,0.0001388966129582918,,0.0001626670127734542,0.0,2.2593897114275975e-08,False,-2.2593897114275975e-08,measured_local,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,annealing,local,1097,7.166493144863326,7.166493144863326,True,0.0010025420924648643,960,300.0,0.0001388966129582918,,0.0010025420924648643,0.0,1.3924970099148823e-07,False,-1.3924970099148823e-07,measured_local,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,mean_field,local,585,7.166493144863326,7.166493144863326,True,0.009351667016744614,109,300.0,0.0001388966129582918,,0.009351667016744614,0.0,1.2989148741395998e-06,False,-1.2989148741395998e-06,measured_local,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,qaoa,optimistic,1097,7.166493144863326,7.166493144863326,True,0.017451541032642126,94,300.0,0.0001388966129582918,0.0026245379582121066,1.2075600000000002,0.0,0.00016772599394391486,False,-0.00016772599394391486,modeled_qpu,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,qaoa,nominal,1097,7.166493144863326,7.166493144863326,True,0.017451541032642126,94,300.0,0.0001388966129582918,0.0026245379582121066,7.662800000000001,0.0,0.0010643369657767985,False,-0.0010643369657767985,modeled_qpu,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1180,qaoa,stressed,1097,7.166493144863326,7.166493144863326,True,0.017451541032642126,94,300.0,0.0001388966129582918,0.0026245379582121066,35.5312,0.0,0.004935163334343657,False,-0.004935163334343657,modeled_qpu,0.9005328468853007,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,exact,local,585,7.97962030075605,7.97962030075605,True,1.1750031262636185e-05,4096,300.0,0.0001002145360429588,,1.1750031262636185e-05,0.0,1.1775239314753465e-09,False,-1.1775239314753465e-09,measured_local,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,local_search,local,649,7.97962030075605,7.97962030075605,True,0.00017699995078146458,1368,300.0,0.0001002145360429588,,0.00017699995078146458,0.0,1.7737967947191016e-08,False,-1.7737967947191016e-08,measured_local,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,annealing,local,585,7.97962030075605,7.97962030075605,True,0.001673041027970612,960,300.0,0.0001002145360429588,,0.001673041027970612,0.0,1.6766303039890973e-07,False,-1.6766303039890973e-07,measured_local,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,mean_field,local,585,7.97962030075605,7.97962030075605,True,0.008213166962377727,98,300.0,0.0001002145360429588,,0.008213166962377727,0.0,8.230787165780412e-07,False,-8.230787165780412e-07,measured_local,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,qaoa,optimistic,585,7.97962030075605,7.97962030075605,True,0.016583416960202157,91,300.0,0.0001002145360429588,0.001509528471131681,1.16934,0.0,0.00011718486557647345,False,-0.00011718486557647345,modeled_qpu,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,qaoa,nominal,585,7.97962030075605,7.97962030075605,True,0.016583416960202157,91,300.0,0.0001002145360429588,0.001509528471131681,7.434200000000001,0.0,0.0007450149038505644,False,-0.0007450149038505644,modeled_qpu,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1250,qaoa,stressed,585,7.97962030075605,7.97962030075605,True,0.016583416960202157,91,300.0,0.0001002145360429588,0.001509528471131681,34.5568,0.0,0.0034630936791293187,False,-0.0034630936791293187,modeled_qpu,0.908138677236292,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,exact,local,585,7.3283819214423955,7.3283819214423955,True,1.237494871020317e-05,4096,300.0,0.00031335877663479545,,1.237494871020317e-05,0.0,3.877798788747605e-09,False,-3.877798788747605e-09,measured_local,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,local_search,local,585,7.3283819214423955,7.3283819214423955,True,0.00023229105863720179,1284,300.0,0.00031335877663479545,,0.00023229105863720179,0.0,7.279044195775509e-08,False,-7.279044195775509e-08,measured_local,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,annealing,local,585,7.3283819214423955,7.3283819214423955,True,0.0015001249266788363,960,300.0,0.00031335877663479545,,0.0015001249266788363,0.0,4.7007731182344236e-07,False,-4.7007731182344236e-07,measured_local,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,mean_field,local,649,7.3283819214423955,7.3283819214423955,True,0.014389374991878867,106,300.0,0.00031335877663479545,,0.014389374991878867,0.0,4.509036943994481e-06,False,-4.509036943994481e-06,measured_local,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,qaoa,optimistic,585,7.3283819214423955,7.3283819214423955,True,0.02644191705621779,111,300.0,0.00031335877663479545,0.0030094974796532354,1.4241400000000002,0.0,0.00044626676815667766,False,-0.00044626676815667766,modeled_qpu,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,qaoa,nominal,585,7.3283819214423955,7.3283819214423955,True,0.02644191705621779,111,300.0,0.00031335877663479545,0.0030094974796532354,8.9582,0.0,0.0028071305928498245,False,-0.0028071305928498245,modeled_qpu,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1319,qaoa,stressed,585,7.3283819214423955,7.3283819214423955,True,0.02644191705621779,111,300.0,0.00031335877663479545,0.0030094974796532354,41.052800000000005,0.0,0.012864255185432933,False,-0.012864255185432933,modeled_qpu,0.9712407760613498,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,exact,local,585,4.772006872267287,4.772006872267287,True,1.60830095410347e-05,4096,300.0,0.0005417936357516631,,1.60830095410347e-05,0.0,8.713672213065875e-09,False,-8.713672213065875e-09,measured_local,0.9147728518501438,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,local_search,local,649,5.713163379613787,4.772006872267287,True,0.00022849999368190765,1212,300.0,0.0005417936357516631,,0.00022849999368190765,0.1630553338161233,1.237998423461528e-07,False,-0.16305545761596565,measured_local,0.7295855365945727,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,annealing,local,649,5.713163379613787,4.772006872267287,True,0.0016049999976530671,960,300.0,0.0005417936357516631,,0.0016049999976530671,0.1630553338161233,8.695787841098659e-07,False,-0.16305620339490742,measured_local,0.7295855365945727,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,mean_field,local,585,4.772006872267287,4.772006872267287,True,0.011571749928407371,97,300.0,0.0005417936357516631,,0.011571749928407371,0.0,6.269500465720876e-06,False,-6.269500465720876e-06,measured_local,0.9147728518501438,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,qaoa,optimistic,585,4.772006872267287,4.772006872267287,True,0.019060958991758525,95,300.0,0.0005417936357516631,0.0018004406500906256,1.2203000000000002,0.0,0.0006611507737077545,False,-0.0006611507737077545,modeled_qpu,0.9147728518501438,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,qaoa,nominal,585,4.772006872267287,4.772006872267287,True,0.019060958991758525,95,300.0,0.0005417936357516631,0.0018004406500906256,7.739000000000001,0.0,0.004192940947082121,False,-0.004192940947082121,modeled_qpu,0.9147728518501438,0.0,300.0
abilene_trace,abilene_routing,12,12,1388,qaoa,stressed,585,4.772006872267287,4.772006872267287,True,0.019060958991758525,95,300.0,0.0005417936357516631,0.0018004406500906256,35.856,0.0,0.019426552603511633,False,-0.019426552603511633,modeled_qpu,0.9147728518501438,0.0,300.0
abilene_trace,abilene_routing,12,12,1458,exact,local,585,7.049605070349409,7.049605070349409,True,9.541981853544712e-06,4096,300.0,0.0005341680326991859,,9.541981853544712e-06,0.0,5.09702167475931e-09,False,-5.09702167475931e-09,measured_local,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,local_search,local,585,7.049605070349409,7.049605070349409,True,0.00023241702001541853,1308,300.0,0.0005341680326991859,,0.00023241702001541853,0.0,1.2414974234744344e-07,False,-1.2414974234744344e-07,measured_local,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,annealing,local,593,9.053063814055221,7.049605070349409,True,0.0010557910427451134,960,300.0,0.0005341680326991859,,0.0010557910427451134,0.24888907296651375,5.639698242445793e-07,False,-0.248889636936338,measured_local,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,mean_field,local,585,7.049605070349409,7.049605070349409,True,0.009350125095807016,104,300.0,0.0005341680326991859,,0.009350125095807016,0.0,4.994537927918521e-06,False,-4.994537927918521e-06,measured_local,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,qaoa,optimistic,585,7.049605070349409,7.049605070349409,True,0.017706750077195466,96,300.0,0.0005341680326991859,0.0008103823463855282,1.2330400000000001,0.0,0.0006586505510394043,False,-0.0006586505510394043,modeled_qpu,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,qaoa,nominal,585,7.049605070349409,7.049605070349409,True,0.017706750077195466,96,300.0,0.0005341680326991859,0.0008103823463855282,7.815200000000001,0.0,0.004174630009150678,False,-0.004174630009150678,modeled_qpu,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1458,qaoa,stressed,585,7.049605070349409,7.049605070349409,True,0.017706750077195466,96,300.0,0.0005341680326991859,0.0008103823463855282,36.180800000000005,0.0,0.019326626757482708,False,-0.019326626757482708,modeled_qpu,1.0248400031998797,0.06037480464104261,300.0
abilene_trace,abilene_routing,12,12,1527,exact,local,585,7.222810291401456,7.222810291401456,True,9.33394767343998e-06,4096,300.0,0.00042368645738123515,,9.33394767343998e-06,0.0,3.954667223141607e-09,False,-3.954667223141607e-09,measured_local,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,local_search,local,649,7.222810291401456,7.222810291401456,True,0.00016033404972404242,1236,300.0,0.00042368645738123515,,0.00016033404972404242,0.0,6.793136552516633e-08,False,-6.793136552516633e-08,measured_local,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,annealing,local,1169,10.891057309173835,7.222810291401456,True,0.0012511659879237413,960,300.0,0.00042368645738123515,,0.0012511659879237413,0.44610624443181474,5.301020850193032e-07,False,-0.44610677453389974,measured_local,0.8494913152907462,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,mean_field,local,649,7.222810291401456,7.222810291401456,True,0.008349208976142108,101,300.0,0.00042368645738123515,,0.008349208976142108,0.0,3.5374467730372592e-06,False,-3.5374467730372592e-06,measured_local,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,qaoa,optimistic,649,7.222810291401456,7.222810291401456,True,0.019469709019176662,91,300.0,0.00042368645738123515,0.002060603121193561,1.16934,0.0,0.0004954335220741735,False,-0.0004954335220741735,modeled_qpu,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,qaoa,nominal,649,7.222810291401456,7.222810291401456,True,0.019469709019176662,91,300.0,0.00042368645738123515,0.002060603121193561,7.434200000000001,0.0,0.0031497698614635786,False,-0.0031497698614635786,modeled_qpu,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1527,qaoa,stressed,649,7.222810291401456,7.222810291401456,True,0.019469709019176662,91,300.0,0.00042368645738123515,0.002060603121193561,34.5568,0.0,0.014641248170431867,False,-0.014641248170431867,modeled_qpu,0.8591398922696001,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,exact,local,585,4.508389916998876,4.508389916998876,True,1.0582967661321163e-05,4096,300.0,0.0003393404939871767,,1.0582967661321163e-05,0.0,3.5912294740430398e-09,False,-3.5912294740430398e-09,measured_local,0.8378662653694138,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,local_search,local,585,4.508389916998876,4.508389916998876,True,0.00015220791101455688,1140,300.0,0.0003393404939871767,,0.00015220791101455688,0.0,5.165030771243597e-08,False,-5.165030771243597e-08,measured_local,0.8378662653694138,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,annealing,local,585,4.508389916998876,4.508389916998876,True,0.0011680410243570805,960,300.0,0.0003393404939871767,,0.0011680410243570805,0.0,3.9636361820261963e-07,False,-3.9636361820261963e-07,measured_local,0.8378662653694138,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,mean_field,local,585,4.508389916998876,4.508389916998876,True,0.007750082993879914,98,300.0,0.0003393404939871767,,0.007750082993879914,0.0,2.6299169915848275e-06,False,-2.6299169915848275e-06,measured_local,0.8378662653694138,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,qaoa,optimistic,2130,17.22476684357831,4.508389916998876,True,0.020280249998904765,107,300.0,0.0003393404939871767,0.0012932995822518938,1.37318,2.3085469834545895,0.00046597557953331135,False,-2.309012959034123,modeled_qpu,0.9776648629850486,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,qaoa,nominal,2130,17.22476684357831,4.508389916998876,True,0.020280249998904765,107,300.0,0.0003393404939871767,0.0012932995822518938,8.6534,2.3085469834545895,0.002936449030668635,False,-2.3114834324852582,modeled_qpu,0.9776648629850486,0.0,300.0
abilene_trace,abilene_routing,12,12,1597,qaoa,stressed,2130,17.22476684357831,4.508389916998876,True,0.020280249998904765,107,300.0,0.0003393404939871767,0.0012932995822518938,39.753600000000006,2.3085469834545895,0.01349000626176863,False,-2.322036989716358,modeled_qpu,0.9776648629850486,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,exact,local,585,6.280525941553172,6.280525941553172,True,1.0082963854074478e-05,4096,300.0,0.0004886822198060846,,1.0082963854074478e-05,0.0,4.927365158433631e-09,False,-4.927365158433631e-09,measured_local,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,local_search,local,585,6.280525941553172,6.280525941553172,True,0.00016200006939470768,1212,300.0,0.0004886822198060846,,0.00016200006939470768,0.0,7.91665535205455e-08,False,-7.91665535205455e-08,measured_local,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,annealing,local,585,6.280525941553172,6.280525941553172,True,0.001050541060976684,960,300.0,0.0004886822198060846,,0.001050541060976684,0.0,5.133807376755253e-07,False,-5.133807376755253e-07,measured_local,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,mean_field,local,1097,7.01248836378716,6.280525941553172,True,0.009135916945524514,101,300.0,0.0004886822198060846,,0.009135916945524514,0.10053702549926444,4.464560172902943e-06,False,-0.10054149005943734,measured_local,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,qaoa,optimistic,585,6.280525941553172,6.280525941553172,True,0.02630387502722442,105,300.0,0.0004886822198060846,0.0015562522526525705,1.3477000000000001,0.0,0.0006585970276326603,False,-0.0006585970276326603,modeled_qpu,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,qaoa,nominal,585,6.280525941553172,6.280525941553172,True,0.02630387502722442,105,300.0,0.0004886822198060846,0.0015562522526525705,8.501000000000001,0.0,0.004154287550571526,False,-0.004154287550571526,modeled_qpu,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1666,qaoa,stressed,585,6.280525941553172,6.280525941553172,True,0.02630387502722442,105,300.0,0.0004886822198060846,0.0015562522526525705,39.104000000000006,0.0,0.019109429523297135,False,-0.019109429523297135,modeled_qpu,0.9443561142990938,0.0,300.0
abilene_trace,abilene_routing,12,12,1736,exact,local,585,5.959118070085949,5.959118070085949,True,1.0958989150822163e-05,4096,300.0,0.000793778571265186,,1.0958989150822163e-05,0.0,8.69901075065029e-09,False,-8.69901075065029e-09,measured_local,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,local_search,local,585,5.959118070085949,5.959118070085949,True,0.00025208399165421724,1440,300.0,0.000793778571265186,,0.00025208399165421724,0.0,2.0009887073410961e-07,False,-2.0009887073410961e-07,measured_local,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,annealing,local,585,5.959118070085949,5.959118070085949,True,0.0015432919608429074,960,300.0,0.000793778571265186,,0.0015432919608429074,0.0,1.2250320877229303e-06,False,-1.2250320877229303e-06,measured_local,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,mean_field,local,585,5.959118070085949,5.959118070085949,True,0.007933499990031123,92,300.0,0.000793778571265186,,0.007933499990031123,0.0,6.297442287219272e-06,False,-6.297442287219272e-06,measured_local,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,qaoa,optimistic,649,5.959118070085949,5.959118070085949,True,0.022023750003427267,123,300.0,0.000793778571265186,0.004416078825258839,1.57702,0.0,0.0012518046824566236,False,-0.0012518046824566236,modeled_qpu,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,qaoa,nominal,649,5.959118070085949,5.959118070085949,True,0.022023750003427267,123,300.0,0.000793778571265186,0.004416078825258839,9.8726,0.0,0.007836658322672675,False,-0.007836658322672675,modeled_qpu,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1736,qaoa,stressed,649,5.959118070085949,5.959118070085949,True,0.022023750003427267,123,300.0,0.000793778571265186,0.004416078825258839,44.9504,0.0,0.035680664289798616,False,-0.035680664289798616,modeled_qpu,1.0010173917693928,0.001361638535141596,300.0
abilene_trace,abilene_routing,12,12,1805,exact,local,585,5.219124931477399,5.219124931477399,True,1.1625001206994057e-05,4096,300.0,0.000122669927153254,,1.1625001206994057e-05,0.0,1.4260380512184507e-09,False,-1.4260380512184507e-09,measured_local,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1805,local_search,local,585,5.219124931477399,5.219124931477399,True,0.00016541697550565004,1212,300.0,0.000122669927153254,,0.00016541697550565004,0.0,2.029168833518969e-08,False,-2.029168833518969e-08,measured_local,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1805,annealing,local,1162,21.070282441016488,5.219124931477399,False,0.0010712080402299762,960,300.0,0.000122669927153254,,0.0010712080402299762,2.5487761838181195,1.3140501226099115e-07,False,-7.548776315223132,measured_local,1.249339204942174,0.548546250872783,300.0
abilene_trace,abilene_routing,12,12,1805,mean_field,local,585,5.219124931477399,5.219124931477399,True,0.007403459050692618,92,300.0,0.000122669927153254,,0.007403459050692618,0.0,9.081817824305624e-07,False,-9.081817824305624e-07,measured_local,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1805,qaoa,optimistic,585,5.219124931477399,5.219124931477399,True,0.01881295908242464,104,300.0,0.000122669927153254,0.001175524683037815,1.3349600000000001,0.0,0.00016375944595250797,False,-0.00016375944595250797,modeled_qpu,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1805,qaoa,nominal,585,5.219124931477399,5.219124931477399,True,0.01881295908242464,104,300.0,0.000122669927153254,0.001175524683037815,8.424800000000001,0.0,0.0010334696022807344,False,-0.0010334696022807344,modeled_qpu,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1805,qaoa,stressed,585,5.219124931477399,5.219124931477399,True,0.01881295908242464,104,300.0,0.000122669927153254,0.001175524683037815,38.7792,0.0,0.004757041639061468,False,-0.004757041639061468,modeled_qpu,0.9592449175756577,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,exact,local,585,6.136200103928488,6.136200103928488,True,8.375034667551517e-06,4096,300.0,0.00030851208687524435,,8.375034667551517e-06,0.0,2.583799422938837e-09,False,-2.583799422938837e-09,measured_local,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,local_search,local,585,6.136200103928488,6.136200103928488,True,0.0001723750028759241,1344,300.0,0.00030851208687524435,,0.0001723750028759241,0.0,5.317977186237759e-08,False,-5.317977186237759e-08,measured_local,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,annealing,local,585,6.136200103928488,6.136200103928488,True,0.0010637500090524554,960,300.0,0.00030851208687524435,,0.0010637500090524554,0.0,3.281797352063331e-07,False,-3.281797352063331e-07,measured_local,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,mean_field,local,585,6.136200103928488,6.136200103928488,True,0.007459999993443489,91,300.0,0.00030851208687524435,,0.007459999993443489,0.0,2.30150016606656e-06,False,-2.30150016606656e-06,measured_local,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,qaoa,optimistic,585,6.136200103928488,6.136200103928488,True,0.022749625029973686,126,300.0,0.00030851208687524435,0.0023157143595682918,1.6152400000000002,0.0,0.0004983210632043697,False,-0.0004983210632043697,modeled_qpu,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,qaoa,nominal,585,6.136200103928488,6.136200103928488,True,0.022749625029973686,126,300.0,0.00030851208687524435,0.0023157143595682918,10.1012,0.0,0.003116342291944218,False,-0.003116342291944218,modeled_qpu,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1875,qaoa,stressed,585,6.136200103928488,6.136200103928488,True,0.022749625029973686,126,300.0,0.00030851208687524435,0.0023157143595682918,45.924800000000005,0.0,0.014168355887328224,False,-0.014168355887328224,modeled_qpu,0.9606693579045884,0.0,300.0
abilene_trace,abilene_routing,12,12,1944,exact,local,585,5.751888238597817,5.751888238597817,True,7.999944500625134e-06,4096,300.0,0.0004667561605485529,,7.999944500625134e-06,0.0,3.734023379713298e-09,False,-3.734023379713298e-09,measured_local,1.033406670354753,0.04513047764195366,300.0
