experiment,task,size_label,n_vars,seed,algorithm,profile,solution,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
hardness,channel,16,16,30006,mean_field,local,14220,7.98003663064083,7.469225449614333,True,0.10450033296365291,106,0.17426626236401532,0.0463531861919326,,0.10450033296365291,0.06031380131104649,0.004843923390983155,False,-0.06515772470202964,measured_local
hardness,channel,16,16,30006,qaoa,optimistic,14248,7.469225449614333,7.469225449614333,True,0.32100408303085715,124,0.17426626236401532,0.0463531861919326,0.001391646664432814,1.5897600000000003,0.0,0.07369044128048678,True,-2.073690441280487,modeled_qpu
hardness,channel,16,16,30006,qaoa,nominal,14248,7.469225449614333,7.469225449614333,True,0.32100408303085715,124,0.17426626236401532,0.0463531861919326,0.001391646664432814,9.9488,0.0,0.46115857878629907,True,-2.461158578786299,modeled_qpu
hardness,channel,16,16,30006,qaoa,stressed,14248,7.469225449614333,7.469225449614333,True,0.32100408303085715,124,0.17426626236401532,0.0463531861919326,0.001391646664432814,45.275200000000005,0.0,2.098649775476987,True,-4.0986497754769875,modeled_qpu
hardness,channel,16,16,30007,exact,local,9909,8.610571420461685,8.610571420461685,True,5.8750039897859097e-05,65536,0.0627194073809624,0.010227361246528135,,5.8750039897859097e-05,0.0,6.008578812833459e-07,False,-6.008578812833459e-07,measured_local
hardness,channel,16,16,30007,local_search,local,55626,8.610571420461685,8.610571420461685,True,0.00024933298118412495,2544,0.0627194073809624,0.010227361246528135,,0.00024933298118412495,0.0,2.550018469243848e-06,False,-2.550018469243848e-06,measured_local
hardness,channel,16,16,30007,annealing,local,9141,8.653245924918558,8.610571420461685,True,0.001329125021584332,960,0.0627194073809624,0.010227361246528135,,0.001329125021584332,0.004440371190209889,1.3593441737542468e-05,False,-0.004453964631947431,measured_local
hardness,channel,16,16,30007,mean_field,local,56394,8.653245924918558,8.610571420461685,True,0.10498499998357147,106,0.0627194073809624,0.010227361246528135,,0.10498499998357147,0.004440371190209889,0.0010737195202987358,True,-2.0055140907105087,measured_local
hardness,channel,16,16,30007,qaoa,optimistic,55626,8.610571420461685,8.610571420461685,True,0.3246869998984039,125,0.0627194073809624,0.010227361246528135,0.001212226807938305,1.6025000000000003,0.0,0.01638934639756134,True,-2.0163893463975615,modeled_qpu
hardness,channel,16,16,30007,qaoa,nominal,55626,8.610571420461685,8.610571420461685,True,0.3246869998984039,125,0.0627194073809624,0.010227361246528135,0.001212226807938305,10.025,0.0,0.10252929649644456,True,-2.1025292964964444,modeled_qpu
hardness,channel,16,16,30007,qaoa,stressed,55626,8.610571420461685,8.610571420461685,True,0.3246869998984039,125,0.0627194073809624,0.010227361246528135,0.001212226807938305,45.6,0.0,0.466367672841683,True,-2.466367672841683,modeled_qpu
hardness,channel,16,16,30008,exact,local,25846,5.9239163159354575,5.9239163159354575,True,5.949998740106821e-05,65536,0.4164856985384903,0.037795423234390675,,5.949998740106821e-05,0.0,2.248827206264286e-06,False,-2.248827206264286e-06,measured_local
hardness,channel,16,16,30008,local_search,local,39689,5.9239163159354575,5.9239163159354575,True,0.0002316250465810299,2368,0.4164856985384903,0.037795423234390675,,0.0002316250465810299,0.0,8.75436666721548e-06,False,-8.75436666721548e-06,measured_local
hardness,channel,16,16,30008,annealing,local,25846,5.9239163159354575,5.9239163159354575,True,0.0012235830072313547,960,0.4164856985384903,0.037795423234390675,,0.0012235830072313547,0.0,4.624583762071756e-05,False,-4.624583762071756e-05,measured_local
hardness,channel,16,16,30008,mean_field,local,39689,5.9239163159354575,5.9239163159354575,True,0.11863020900636911,121,0.4164856985384903,0.037795423234390675,,0.11863020900636911,0.0,0.004483678957779945,False,-0.004483678957779945,measured_local
hardness,channel,16,16,30008,qaoa,optimistic,25846,5.9239163159354575,5.9239163159354575,True,0.32355516601819545,125,0.4164856985384903,0.037795423234390675,0.0010973616149626733,1.6025000000000003,0.0,0.060567165733111064,True,-2.060567165733111,modeled_qpu
hardness,channel,16,16,30008,qaoa,nominal,25846,5.9239163159354575,5.9239163159354575,True,0.32355516601819545,125,0.4164856985384903,0.037795423234390675,0.0010973616149626733,10.025,0.0,0.37889911792476655,True,-2.3788991179247665,modeled_qpu
hardness,channel,16,16,30008,qaoa,stressed,25846,5.9239163159354575,5.9239163159354575,True,0.32355516601819545,125,0.4164856985384903,0.037795423234390675,0.0010973616149626733,45.6,0.0,1.7234712994882149,True,-3.7234712994882146,modeled_qpu
hardness,channel,16,16,30009,exact,local,6963,1.6509257157749853,1.6509257157749853,True,5.63750509172678e-05,65536,0.40687121538388143,0.06988491182597882,,5.63750509172678e-05,0.0,3.939765462538327e-06,False,-3.939765462538327e-06,measured_local
hardness,channel,16,16,30009,local_search,local,58572,1.6509257157749853,1.6509257157749853,True,0.00024866696912795305,2416,0.40687121538388143,0.06988491182597882,,0.00024866696912795305,0.0,1.7378069211540398e-05,False,-1.7378069211540398e-05,measured_local
hardness,channel,16,16,30009,annealing,local,58572,1.6509257157749853,1.6509257157749853,True,0.001161125022917986,960,0.40687121538388143,0.06988491182597882,,0.001161125022917986,0.0,8.114511984556108e-05,False,-8.114511984556108e-05,measured_local
hardness,channel,16,16,30009,mean_field,local,60549,2.4140555863077724,1.6509257157749853,True,0.10994483297690749,110,0.40687121538388143,0.06988491182597882,,0.10994483297690749,0.2878729743317948,0.007683484958313148,False,-0.295556459290108,measured_local
hardness,channel,16,16,30009,qaoa,optimistic,58572,1.6509257157749853,1.6509257157749853,True,0.32340295799076557,125,0.40687121538388143,0.06988491182597882,0.001413261144679709,1.6025000000000003,0.0,0.11199057120113108,True,-2.111990571201131,modeled_qpu
hardness,channel,16,16,30009,qaoa,nominal,58572,1.6509257157749853,1.6509257157749853,True,0.32340295799076557,125,0.40687121538388143,0.06988491182597882,0.001413261144679709,10.025,0.0,0.7005962410554377,True,-2.700596241055438,modeled_qpu
hardness,channel,16,16,30009,qaoa,stressed,58572,1.6509257157749853,1.6509257157749853,True,0.32340295799076557,125,0.40687121538388143,0.06988491182597882,0.001413261144679709,45.6,0.0,3.1867519792646344,True,-5.186751979264635,modeled_qpu
hardness,placement,14,14,30000,exact,local,1032,0.7468991453534848,0.7468991453534848,True,1.9957893528044224e-05,16384,0.16820794108499101,0.10656683520348183,,1.9957893528044224e-05,0.0,2.126849550611725e-06,False,-2.126849550611725e-06,measured_local
hardness,placement,14,14,30000,local_search,local,1032,0.7468991453534848,0.7468991453534848,True,0.0002156669506803155,1946,0.16820794108499101,0.10656683520348183,,0.0002156669506803155,0.0,2.2982944391986624e-05,False,-2.2982944391986624e-05,measured_local
hardness,placement,14,14,30000,annealing,local,4128,1.1245243016150923,0.7468991453534848,True,0.001189833041280508,960,0.16820794108499101,0.10656683520348183,,0.001189833041280508,0.21616883680207832,0.0001267967416297975,False,-0.21629563354370812,measured_local
hardness,placement,14,14,30000,mean_field,local,129,1.9413613082738157,0.7468991453534848,True,0.03694479097612202,141,0.16820794108499101,0.10656683520348183,,0.03694479097612202,0.6837613757482442,0.003937089451579478,False,-0.6876984651998237,measured_local
hardness,placement,14,14,30000,qaoa,optimistic,1032,0.7468991453534848,0.7468991453534848,True,0.08134129201062024,126,0.16820794108499101,0.10656683520348183,0.005893744605794627,1.6152400000000002,0.0,0.172131014894072,True,-2.172131014894072,modeled_qpu
hardness,placement,14,14,30000,qaoa,nominal,1032,0.7468991453534848,0.7468991453534848,True,0.08134129201062024,126,0.16820794108499101,0.10656683520348183,0.005893744605794627,10.1012,0.0,1.0764529157574108,True,-3.076452915757411,modeled_qpu
hardness,placement,14,14,30000,qaoa,stressed,1032,0.7468991453534848,0.7468991453534848,True,0.08134129201062024,126,0.16820794108499101,0.10656683520348183,0.005893744605794627,45.924800000000005,0.0,4.8940605933528625,True,-6.8940605933528625,modeled_qpu
hardness,placement,14,14,30001,exact,local,2064,1.2045710581949836,1.2045710581949836,True,2.0249979570508003e-05,16384,0.34951659656822653,0.06864207817823488,,2.0249979570508003e-05,0.0,1.3900006807864696e-06,False,-1.3900006807864696e-06,measured_local
hardness,placement,14,14,30001,local_search,local,2064,1.2045710581949836,1.2045710581949836,True,0.00021379103418439627,1848,0.34951659656822653,0.06864207817823488,,0.00021379103418439627,0.0,1.4675060882291014e-05,False,-1.4675060882291014e-05,measured_local
hardness,placement,14,14,30001,annealing,local,129,2.2091462256441683,1.2045710581949836,True,0.0010509579442441463,960,0.34951659656822653,0.06864207817823488,,0.0010509579442441463,0.455678288851207,7.213993737084371e-05,False,-0.4557504287885778,measured_local
hardness,placement,14,14,30001,mean_field,local,2064,1.2045710581949836,1.2045710581949836,True,0.03880595893133432,148,0.34951659656822653,0.06864207817823488,,0.03880595893133432,0.0,0.002663721666746022,False,-0.002663721666746022,measured_local
hardness,placement,14,14,30001,qaoa,optimistic,2064,1.2045710581949836,1.2045710581949836,True,0.08061020798049867,125,0.34951659656822653,0.06864207817823488,0.006249591170439502,1.6025000000000003,0.0,0.10999893028062141,True,-2.1099989302806215,modeled_qpu
hardness,placement,14,14,30001,qaoa,nominal,2064,1.2045710581949836,1.2045710581949836,True,0.08061020798049867,125,0.34951659656822653,0.06864207817823488,0.006249591170439502,10.025,0.0,0.6881368337368047,True,-2.6881368337368046,modeled_qpu
hardness,placement,14,14,30001,qaoa,stressed,2064,1.2045710581949836,1.2045710581949836,True,0.08061020798049867,125,0.34951659656822653,0.06864207817823488,0.006249591170439502,45.6,0.0,3.130078764927511,True,-5.130078764927511,modeled_qpu
hardness,placement,14,14,30002,exact,local,272,1.8349108368305482,1.8349108368305482,True,1.8125050701200962e-05,16384,0.7532457871318042,0.09571072444281582,,1.8125050701200962e-05,0.0,1.734761733174711e-06,False,-1.734761733174711e-06,measured_local
hardness,placement,14,14,30002,local_search,local,272,1.8349108368305482,1.8349108368305482,True,0.00021295808255672455,1932,0.7532457871318042,0.09571072444281582,,0.00021295808255672455,0.0,2.0382372357457086e-05,False,-2.0382372357457086e-05,measured_local
hardness,placement,14,14,30002,annealing,local,272,1.8349108368305482,1.8349108368305482,True,0.0010718749836087227,960,0.7532457871318042,0.09571072444281582,,0.0010718749836087227,0.0,0.00010258993119332219,False,-0.00010258993119332219,measured_local
hardness,placement,14,14,30002,mean_field,local,129,1.9800301103340259,1.8349108368305482,True,0.031654249993152916,121,0.7532457871318042,0.09571072444281582,,0.031654249993152916,0.05119006623351939,0.0030296511985386633,False,-0.05421971743205806,measured_local
hardness,placement,14,14,30002,qaoa,optimistic,272,1.8349108368305482,1.8349108368305482,True,0.08327908301725984,124,0.7532457871318042,0.09571072444281582,0.0026981659098718734,1.5897600000000003,0.0,0.1521570812902109,True,-2.152157081290211,modeled_qpu
hardness,placement,14,14,30002,qaoa,nominal,272,1.8349108368305482,1.8349108368305482,True,0.08327908301725984,124,0.7532457871318042,0.09571072444281582,0.0026981659098718734,9.9488,0.0,0.952206855336686,True,-2.9522068553366863,modeled_qpu
hardness,placement,14,14,30002,qaoa,stressed,272,1.8349108368305482,1.8349108368305482,True,0.08327908301725984,124,0.7532457871318042,0.09571072444281582,0.0026981659098718734,45.275200000000005,0.0,4.333322191293376,True,-6.333322191293376,modeled_qpu
hardness,placement,14,14,30003,exact,local,129,0.8705100221990362,0.8705100221990362,True,1.8874998204410076e-05,16384,0.39213897706835943,0.11754392929315034,,1.8874998204410076e-05,0.0,2.2186414543475178e-06,False,-2.2186414543475178e-06,measured_local
hardness,placement,14,14,30003,local_search,local,129,0.8705100221990362,0.8705100221990362,True,0.00020620902068912983,1876,0.39213897706835943,0.11754392929315034,,0.00020620902068912983,0.0,2.4238618547492852e-05,False,-2.4238618547492852e-05,measured_local
hardness,placement,14,14,30003,annealing,local,129,0.8705100221990362,0.8705100221990362,True,0.0010348749347031116,960,0.39213897706835943,0.11754392929315034,,0.0010348749347031116,0.0,0.00012164326615199613,False,-0.00012164326615199613,measured_local
hardness,placement,14,14,30003,mean_field,local,129,0.8705100221990362,0.8705100221990362,True,0.02737024996895343,104,0.39213897706835943,0.11754392929315034,,0.02737024996895343,0.0,0.0032172067270865123,False,-0.0032172067270865123,measured_local
hardness,placement,14,14,30003,qaoa,optimistic,129,0.8705100221990362,0.8705100221990362,True,0.08499437500722706,128,0.39213897706835943,0.11754392929315034,0.006240956240853188,1.6407200000000002,0.0,0.19285667566985765,True,-2.1928566756698578,modeled_qpu
hardness,placement,14,14,30003,qaoa,nominal,129,0.8705100221990362,0.8705100221990362,True,0.08499437500722706,128,0.39213897706835943,0.11754392929315034,0.006240956240853188,10.2536,0.0,1.2052484334002465,True,-3.2052484334002465,modeled_qpu
hardness,placement,14,14,30003,qaoa,stressed,129,0.8705100221990362,0.8705100221990362,True,0.08499437500722706,128,0.39213897706835943,0.11754392929315034,0.006240956240853188,46.574400000000004,0.0,5.474537980470902,True,-7.474537980470902,modeled_qpu
hardness,placement,14,14,30004,exact,local,4128,1.2987903830180083,1.2987903830180083,True,1.9666971638798714e-05,16384,0.1526686616993892,0.051960748944726624,,1.9666971638798714e-05,0.0,1.0219105758266788e-06,False,-1.0219105758266788e-06,measured_local
hardness,placement,14,14,30004,local_search,local,4128,1.2987903830180083,1.2987903830180083,True,0.000202000024728477,1918,0.1526686616993892,0.051960748944726624,,0.000202000024728477,0.0,1.0496072571744964e-05,False,-1.0496072571744964e-05,measured_local
hardness,placement,14,14,30004,annealing,local,258,2.4108598331854405,1.2987903830180083,True,0.001002333010546863,960,0.1526686616993892,0.051960748944726624,,0.001002333010546863,0.483762877373548,5.208197392003758e-05,False,-0.48381495934746804,measured_local
hardness,placement,14,14,30004,mean_field,local,4128,1.2987903830180083,1.2987903830180083,True,0.03745004103984684,144,0.1526686616993892,0.051960748944726624,,0.03745004103984684,0.0,0.0019459321804411902,False,-0.0019459321804411902,measured_local
hardness,placement,14,14,30004,qaoa,optimistic,4128,1.2987903830180083,1.2987903830180083,True,0.08274575008545071,126,0.1526686616993892,0.051960748944726624,0.006246603531480845,1.6152400000000002,0.0,0.08392908012548024,True,-2.0839290801254804,modeled_qpu
hardness,placement,14,14,30004,qaoa,nominal,4128,1.2987903830180083,1.2987903830180083,True,0.08274575008545071,126,0.1526686616993892,0.051960748944726624,0.006246603531480845,10.1012,0.0,0.5248659172404726,True,-2.5248659172404726,modeled_qpu
hardness,placement,14,14,30004,qaoa,stressed,4128,1.2987903830180083,1.2987903830180083,True,0.08274575008545071,126,0.1526686616993892,0.051960748944726624,0.006246603531480845,45.924800000000005,0.0,2.3862870031367813,True,-4.386287003136781,modeled_qpu
hardness,placement,14,14,30005,exact,local,129,1.461072039701183,1.461072039701183,True,2.13750172406435e-05,16384,0.31090064613920854,0.056966851180294945,,2.13750172406435e-05,0.0,1.217667426123977e-06,False,-1.217667426123977e-06,measured_local
hardness,placement,14,14,30005,local_search,local,129,1.461072039701183,1.461072039701183,True,0.00023554102517664433,2128,0.31090064613920854,0.056966851180294945,,0.00023554102517664433,0.0,1.3418030528092001e-05,False,-1.3418030528092001e-05,measured_local
hardness,placement,14,14,30005,annealing,local,1026,1.7101628772637019,1.461072039701183,True,0.000987500068731606,960,0.31090064613920854,0.056966851180294945,,0.000987500068731606,0.10121233086405829,5.6254769455964426e-05,False,-0.10126858563351425,measured_local
hardness,placement,14,14,30005,mean_field,local,129,1.461072039701183,1.461072039701183,True,0.031368916970677674,120,0.31090064613920854,0.056966851180294945,,0.031368916970677674,0.0,0.0017869884247556235,False,-0.0017869884247556235,measured_local
hardness,placement,14,14,30005,qaoa,optimistic,129,1.461072039701183,1.461072039701183,True,0.08221883291844279,125,0.31090064613920854,0.056966851180294945,0.007478557846442668,1.6025000000000003,0.0,0.09128937901642266,True,-2.091289379016423,modeled_qpu
hardness,placement,14,14,30005,qaoa,nominal,129,1.461072039701183,1.461072039701183,True,0.08221883291844279,125,0.31090064613920854,0.056966851180294945,0.007478557846442668,10.025,0.0,0.5710926830824569,True,-2.571092683082457,modeled_qpu
hardness,placement,14,14,30005,qaoa,stressed,129,1.461072039701183,1.461072039701183,True,0.08221883291844279,125,0.31090064613920854,0.056966851180294945,0.007478557846442668,45.6,0.0,2.5976884138214498,True,-4.59768841382145,modeled_qpu
hardness,placement,14,14,30006,exact,local,4104,1.4567655216587814,1.4567655216587814,True,1.9125058315694332e-05,16384,0.6409680290897997,0.11815937877770774,,1.9125058315694332e-05,0.0,2.259805009669876e-06,False,-2.259805009669876e-06,measured_local
hardness,placement,14,14,30006,local_search,local,4104,1.4567655216587814,1.4567655216587814,True,0.00023337500169873238,2212,0.6409680290897997,0.11815937877770774,,0.00023337500169873238,0.0,2.7575445222968708e-05,False,-2.7575445222968708e-05,measured_local
hardness,placement,14,14,30006,annealing,local,4104,1.4567655216587814,1.4567655216587814,True,0.0010391660034656525,960,0.6409680290897997,0.11815937877770774,,0.0010391660034656525,0.0,0.00012278720941641478,False,-0.00012278720941641478,measured_local
hardness,placement,14,14,30006,mean_field,local,4104,1.4567655216587814,1.4567655216587814,True,0.034513749997131526,132,0.6409680290897997,0.11815937877770774,,0.034513749997131526,0.0,0.004078123258950173,False,-0.004078123258950173,measured_local
hardness,placement,14,14,30006,qaoa,optimistic,4104,1.4567655216587814,1.4567655216587814,True,0.08322629204485565,126,0.6409680290897997,0.11815937877770774,0.004221976114277805,1.6152400000000002,0.0,0.19085575497690468,True,-2.1908557549769045,modeled_qpu
hardness,placement,14,14,30006,qaoa,nominal,4104,1.4567655216587814,1.4567655216587814,True,0.08322629204485565,126,0.6409680290897997,0.11815937877770774,0.004221976114277805,10.1012,0.0,1.1935515169093815,True,-3.1935515169093813,modeled_qpu
hardness,placement,14,14,30006,qaoa,stressed,4104,1.4567655216587814,1.4567655216587814,True,0.08322629204485565,126,0.6409680290897997,0.11815937877770774,0.004221976114277805,45.924800000000005,0.0,5.426445838490473,True,-7.426445838490473,modeled_qpu
hardness,placement,14,14,30007,exact,local,129,1.8950195624322819,1.8950195624322819,True,1.979200169444084e-05,16384,0.20862352088088337,0.11991241956365302,,1.979200169444084e-05,0.0,2.3733068111883217e-06,False,-2.3733068111883217e-06,measured_local
hardness,placement,14,14,30007,local_search,local,129,1.8950195624322819,1.8950195624322819,True,0.00024750002194195986,2184,0.20862352088088337,0.11991241956365302,,0.00024750002194195986,0.0,2.967832647311762e-05,False,-2.967832647311762e-05,measured_local
hardness,placement,14,14,30007,annealing,local,129,1.8950195624322819,1.8950195624322819,True,0.0010395830031484365,960,0.20862352088088337,0.11991241956365302,,0.0010395830031484365,0.0,0.00012465891324477775,False,-0.00012465891324477775,measured_local
hardness,placement,14,14,30007,mean_field,local,129,1.8950195624322819,1.8950195624322819,True,0.03530350001528859,136,0.20862352088088337,0.11991241956365302,,0.03530350001528859,0.0,0.004233328105898717,False,-0.004233328105898717,measured_local
hardness,placement,14,14,30007,qaoa,optimistic,129,1.8950195624322819,1.8950195624322819,True,0.08122312498744577,125,0.20862352088088337,0.11991241956365302,0.006537272069725273,1.6025000000000003,0.0,0.192159652350754,True,-2.192159652350754,modeled_qpu
hardness,placement,14,14,30007,qaoa,nominal,129,1.8950195624322819,1.8950195624322819,True,0.08122312498744577,125,0.20862352088088337,0.11991241956365302,0.006537272069725273,10.025,0.0,1.2021220061256215,True,-3.2021220061256215,modeled_qpu
hardness,placement,14,14,30007,qaoa,stressed,129,1.8950195624322819,1.8950195624322819,True,0.08122312498744577,125,0.20862352088088337,0.11991241956365302,0.006537272069725273,45.6,0.0,5.468006332102578,True,-7.468006332102578,modeled_qpu
hardness,placement,14,14,30008,exact,local,129,0.5065907356116459,0.5065907356116459,True,1.8459046259522438e-05,16384,0.10705342901456599,0.08346858920571895,,1.8459046259522438e-05,0.0,1.5407505493654414e-06,False,-1.5407505493654414e-06,measured_local
hardness,placement,14,14,30008,local_search,local,129,0.5065907356116459,0.5065907356116459,True,0.0002472080523148179,2240,0.10705342901456599,0.08346858920571895,,0.0002472080523148179,0.0,2.0634107367011416e-05,False,-2.0634107367011416e-05,measured_local
hardness,placement,14,14,30008,annealing,local,8208,1.7175501537053042,0.5065907356116459,True,0.0010588750010356307,960,0.10705342901456599,0.08346858920571895,,0.0010588750010356307,0.8037746346568584,8.838280248164829e-05,False,-0.8038630174593401,measured_local
hardness,placement,14,14,30008,mean_field,local,129,0.5065907356116459,0.5065907356116459,True,0.024927290971390903,95,0.10705342901456599,0.08346858920571895,,0.024927290971390903,0.0,0.002080645810102454,False,-0.002080645810102454,measured_local
hardness,placement,14,14,30008,qaoa,optimistic,129,0.5065907356116459,0.5065907356116459,True,0.08156166691333055,124,0.10705342901456599,0.08346858920571895,0.006278538094024633,1.5897600000000003,0.0,0.13269502437568378,True,-2.1326950243756837,modeled_qpu
hardness,placement,14,14,30008,qaoa,nominal,129,0.5065907356116459,0.5065907356116459,True,0.08156166691333055,124,0.10705342901456599,0.08346858920571895,0.006278538094024633,9.9488,0.0,0.8304123002898567,True,-2.830412300289857,modeled_qpu
hardness,placement,14,14,30008,qaoa,stressed,129,0.5065907356116459,0.5065907356116459,True,0.08156166691333055,124,0.10705342901456599,0.08346858920571895,0.006278538094024633,45.275200000000005,0.0,3.779057070006767,True,-5.7790570700067665,modeled_qpu
hardness,placement,14,14,30009,exact,local,129,1.0651504988297953,1.0651504988297953,True,2.1124957129359245e-05,16384,0.7047845908054431,0.06144203076000381,,2.1124957129359245e-05,0.0,1.2979602657458526e-06,False,-1.2979602657458526e-06,measured_local
hardness,placement,14,14,30009,local_search,local,129,1.0651504988297953,1.0651504988297953,True,0.00024341593962162733,2212,0.7047845908054431,0.06144203076000381,,0.00024341593962162733,0.0,1.4955969649707256e-05,False,-1.4955969649707256e-05,measured_local
hardness,placement,14,14,30009,annealing,local,129,1.0651504988297953,1.0651504988297953,True,0.0010367080103605986,960,0.7047845908054431,0.06144203076000381,,0.0010367080103605986,0.0,6.369744546171825e-05,False,-6.369744546171825e-05,measured_local
hardness,placement,14,14,30009,mean_field,local,258,1.2665263151399637,1.0651504988297953,True,0.03421612491365522,129,0.7047845908054431,0.06144203076000381,,0.03421612491365522,0.0975114484025628,0.002102308199432937,False,-0.09961375660199574,measured_local
hardness,placement,14,14,30009,qaoa,optimistic,129,1.0651504988297953,1.0651504988297953,True,0.07911804097238928,124,0.7047845908054431,0.06144203076000381,0.006010684180697697,1.5897600000000003,0.0,0.09767808282102368,True,-2.0976780828210235,modeled_qpu
hardness,placement,14,14,30009,qaoa,nominal,129,1.0651504988297953,1.0651504988297953,True,0.07911804097238928,124,0.7047845908054431,0.06144203076000381,0.006010684180697697,9.9488,0.0,0.6112744756251259,True,-2.611274475625126,modeled_qpu
hardness,placement,14,14,30009,qaoa,stressed,129,1.0651504988297953,1.0651504988297953,True,0.07911804097238928,124,0.7047845908054431,0.06144203076000381,0.006010684180697697,45.275200000000005,0.0,2.7818002310653247,True,-4.781800231065325,modeled_qpu
hardness,placement,16,16,30000,exact,local,34833,3.82051463888338,3.82051463888338,True,6.0707912780344486e-05,65536,0.6422477878643879,0.07775209443076511,,6.0707912780344486e-05,0.0,4.720167367191997e-06,False,-4.720167367191997e-06,measured_local
hardness,placement,16,16,30000,local_search,local,34833,3.82051463888338,3.82051463888338,True,0.0002095840172842145,2032,0.6422477878643879,0.07775209443076511,,0.0002095840172842145,0.0,1.6295596303061354e-05,False,-1.6295596303061354e-05,measured_local
hardness,placement,16,16,30000,annealing,local,33041,4.685050179817421,3.82051463888338,True,0.0010463329963386059,960,0.6422477878643879,0.07775209443076511,,0.0010463329963386059,0.17934507115910367,8.135458193734469e-05,False,-0.179426425741041,measured_local
hardness,placement,16,16,30000,mean_field,local,18449,4.725643821925447,3.82051463888338,True,0.08451950002927333,85,0.6422477878643879,0.07775209443076511,,0.08451950002927333,0.1877660894837008,0.006571568147517115,False,-0.1943376576312179,measured_local
hardness,placement,16,16,30000,qaoa,optimistic,34833,3.82051463888338,3.82051463888338,True,0.3085088749649003,121,0.6422477878643879,0.07775209443076511,0.00032709049698894066,1.5515400000000001,0.0,0.12063548459310931,True,-2.1206354845931092,modeled_qpu
hardness,placement,16,16,30000,qaoa,nominal,34833,3.82051463888338,3.82051463888338,True,0.3085088749649003,121,0.6422477878643879,0.07775209443076511,0.00032709049698894066,9.7202,0.0,0.755765908285923,True,-2.755765908285923,modeled_qpu
hardness,placement,16,16,30000,qaoa,stressed,34833,3.82051463888338,3.82051463888338,True,0.3085088749649003,121,0.6422477878643879,0.07775209443076511,0.00032709049698894066,44.3008,0.0,3.444479984958439,True,-5.4444799849584395,modeled_qpu
hardness,placement,16,16,30001,exact,local,17473,3.6099364575686077,3.6099364575686077,True,6.062490865588188e-05,65536,0.5756026431889336,0.04096639891828823,,6.062490865588188e-05,0.0,2.483584192381642e-06,False,-2.483584192381642e-06,measured_local
hardness,placement,16,16,30001,local_search,local,17473,3.6099364575686077,3.6099364575686077,True,0.00020283297635614872,1888,0.5756026431889336,0.04096639891828823,,0.00020283297635614872,0.0,8.309336623189714e-06,False,-8.309336623189714e-06,measured_local
hardness,placement,16,16,30001,annealing,local,8740,5.175509500745209,3.6099364575686077,True,0.00102116703055799,960,0.5756026431889336,0.04096639891828823,,0.00102116703055799,0.33960837803007854,4.183353593604245e-05,False,-0.3396502115660146,measured_local
hardness,placement,16,16,30001,mean_field,local,4369,3.6708616500285816,3.6099364575686077,True,0.10533162497449666,94,0.5756026431889336,0.04096639891828823,,0.10533162497449666,0.013216059054338305,0.004315057367416762,False,-0.017531116421755068,measured_local
hardness,placement,16,16,30001,qaoa,optimistic,4369,3.6708616500285816,3.6099364575686077,True,0.3024705830030143,119,0.5756026431889336,0.04096639891828823,0.0003148790712826654,1.5260600000000002,0.013216059054338305,0.06251718273324294,True,-2.075733241787581,modeled_qpu
hardness,placement,16,16,30001,qaoa,nominal,4369,3.6708616500285816,3.6099364575686077,True,0.3024705830030143,119,0.5756026431889336,0.04096639891828823,0.0003148790712826654,9.5678,0.013216059054338305,0.3919583115703981,True,-2.4051743706247364,modeled_qpu
hardness,placement,16,16,30001,qaoa,stressed,4369,3.6708616500285816,3.6099364575686077,True,0.3024705830030143,119,0.5756026431889336,0.04096639891828823,0.0003148790712826654,43.6512,0.013216059054338305,1.7882324724619834,True,-3.8014485315163213,modeled_qpu
hardness,placement,16,16,30002,exact,local,4372,4.284871756535545,4.284871756535545,True,6.0416990891098976e-05,65536,0.6287877140835698,0.04766752545514899,,6.0416990891098976e-05,0.0,2.8799284512249653e-06,False,-2.8799284512249653e-06,measured_local
hardness,placement,16,16,30002,local_search,local,4369,4.532584018406958,4.284871756535545,True,0.0002227500081062317,2192,0.6287877140835698,0.04766752545514899,,0.0002227500081062317,0.04687195324372417,1.0617941681538443e-05,False,-0.0468825711854057,measured_local
hardness,placement,16,16,30002,annealing,local,8468,5.68219954473598,4.284871756535545,True,0.001099540968425572,960,0.6287877140835698,0.04766752545514899,,0.001099540968425572,0.2644014561890602,5.241239710140512e-05,False,-0.2644538685861616,measured_local
hardness,placement,16,16,30002,mean_field,local,4369,4.532584018406958,4.284871756535545,True,0.09122391697019339,92,0.6287877140835698,0.04766752545514899,,0.09122391697019339,0.04687195324372417,0.004348418384295091,False,-0.051220371628019255,measured_local
hardness,placement,16,16,30002,qaoa,optimistic,33041,6.123392967284321,4.284871756535545,True,0.29715341702103615,116,0.6287877140835698,0.04766752545514899,0.00020797057625916482,1.48784,0.34788378894438937,0.07092165107318887,True,-2.4188054400175782,modeled_qpu
hardness,placement,16,16,30002,qaoa,nominal,33041,6.123392967284321,4.284871756535545,True,0.29715341702103615,116,0.6287877140835698,0.04766752545514899,0.00020797057625916482,9.3392,0.34788378894438937,0.44517655373072745,True,-2.793060342675117,modeled_qpu
