task,size_label,n_vars,seed,algorithm,profile,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence,shots,success_prob,gamma,beta,expected_norm_cost
channel,8,8,22,mean_field,local,3.3479122517929545,3.3479122517929545,True,0.002760958974249661,104,0.11728832057680014,0.011605311792540115,0.002760958974249661,0.0,3.204178974257905e-05,False,-3.204178974257905e-05,measured_local,,,,,
channel,8,8,23,exact,local,3.1968057842168593,3.1968057842168593,True,3.0829105526208878e-06,256,0.10682012968434126,0.06795057926683164,3.0829105526208878e-06,0.0,2.0948555787841735e-07,False,-2.0948555787841735e-07,measured_local,,,,,
channel,8,8,23,local_search,local,3.1968057842168593,3.1968057842168593,True,0.0001282090088352561,728,0.10682012968434126,0.06795057926683164,0.0001282090088352561,0.0,8.711876417581988e-06,False,-8.711876417581988e-06,measured_local,,,,,
channel,8,8,23,annealing,local,3.1968057842168593,3.1968057842168593,True,0.0011630000080913305,960,0.10682012968434126,0.06795057926683164,0.0011630000080913305,0.0,7.90265242371358e-05,False,-7.90265242371358e-05,measured_local,,,,,
channel,8,8,23,random,local,3.285915027540143,3.1968057842168593,True,8.124974556267262e-06,256,0.10682012968434126,0.06795057926683164,8.124974556267262e-06,0.02123263450941702,5.520967276266288e-07,False,-0.021233186606144646,measured_local,,,,,
channel,8,8,23,qaoa,optimistic,3.1968057842168593,3.1968057842168593,True,0.003346332930959761,98,0.10682012968434126,0.06795057926683164,1.25852,0.0,0.08551716301889296,True,-2.085517163018893,modeled_qpu,1024.0,0.05541165477756886,6.076786856127635,1.2657162209049027,0.19529844398402124
channel,8,8,23,qaoa,nominal,3.1968057842168593,3.1968057842168593,True,0.003346332930959761,98,0.10682012968434126,0.06795057926683164,7.9676,0.0,0.5414030353664078,True,-2.541403035366408,modeled_qpu,1024.0,0.05541165477756886,6.076786856127635,1.2657162209049027,0.19529844398402124
channel,8,8,23,qaoa,stressed,3.1968057842168593,3.1968057842168593,True,0.003346332930959761,98,0.10682012968434126,0.06795057926683164,36.830400000000004,0.0,2.502647014629116,True,-4.502647014629116,modeled_qpu,1024.0,0.05541165477756886,6.076786856127635,1.2657162209049027,0.19529844398402124
channel,8,8,23,mean_field,local,3.1968057842168593,3.1968057842168593,True,0.003229458932764828,108,0.10682012968434126,0.06795057926683164,0.003229458932764828,0.0,0.00021944360519981395,False,-0.00021944360519981395,measured_local,,,,,
channel,8,8,24,exact,local,2.7987983199872097,2.7987983199872097,True,2.791057340800762e-06,256,0.25550905966693693,0.043112540488110744,2.791057340800762e-06,0.0,1.2032957260991155e-07,False,-1.2032957260991155e-07,measured_local,,,,,
channel,8,8,24,local_search,local,2.7987983199872097,2.7987983199872097,True,0.00011004193220287561,560,0.25550905966693693,0.043112540488110744,0.00011004193220287561,0.0,4.744187257486412e-06,False,-4.744187257486412e-06,measured_local,,,,,
channel,8,8,24,annealing,local,2.7987983199872097,2.7987983199872097,True,0.001162166940048337,960,0.25550905966693693,0.043112540488110744,0.001162166940048337,0.0,5.01039692567777e-05,False,-5.01039692567777e-05,measured_local,,,,,
channel,8,8,24,random,local,2.7987983199872097,2.7987983199872097,True,7.916009053587914e-06,256,0.25550905966693693,0.043112540488110744,7.916009053587914e-06,0.0,3.4127926082706013e-07,False,-3.4127926082706013e-07,measured_local,,,,,
channel,8,8,24,qaoa,optimistic,2.7987983199872097,2.7987983199872097,True,0.003520375001244247,99,0.25550905966693693,0.043112540488110744,1.27126,0.0,0.054807248220915664,True,-2.0548072482209156,modeled_qpu,1024.0,0.05042420895050022,5.726834438523621,1.244051299356572,0.14517481891740086
channel,8,8,24,qaoa,nominal,2.7987983199872097,2.7987983199872097,True,0.003520375001244247,99,0.25550905966693693,0.043112540488110744,8.043800000000001,0.0,0.34678865317826524,True,-2.3467886531782653,modeled_qpu,1024.0,0.05042420895050022,5.726834438523621,1.244051299356572,0.14517481891740086
channel,8,8,24,qaoa,stressed,2.7987983199872097,2.7987983199872097,True,0.003520375001244247,99,0.25550905966693693,0.043112540488110744,37.1552,0.0,1.6018550643438523,True,-3.6018550643438525,modeled_qpu,1024.0,0.05042420895050022,5.726834438523621,1.244051299356572,0.14517481891740086
channel,8,8,24,mean_field,local,2.7987983199872097,2.7987983199872097,True,0.0033657089807093143,137,0.25550905966693693,0.043112540488110744,0.0033657089807093143,0.0,0.00014510426470202827,False,-0.00014510426470202827,measured_local,,,,,
channel,8,8,25,exact,local,5.118707163530018,5.118707163530018,True,3.2919924706220627e-06,256,0.09871562234134221,0.04031316423611707,3.2919924706220627e-06,0.0,1.3271063313224802e-07,False,-1.3271063313224802e-07,measured_local,,,,,
channel,8,8,25,local_search,local,5.118707163530018,5.118707163530018,True,0.0001272499794140458,736,0.09871562234134221,0.04031316423611707,0.0001272499794140458,0.0,5.129849319160945e-06,False,-5.129849319160945e-06,measured_local,,,,,
channel,8,8,25,annealing,local,5.118707163530018,5.118707163530018,True,0.0011986250756308436,960,0.09871562234134221,0.04031316423611707,0.0011986250756308436,0.0,4.832036953143444e-05,False,-4.832036953143444e-05,measured_local,,,,,
channel,8,8,25,random,local,5.118707163530018,5.118707163530018,True,1.808302477002144e-05,256,0.09871562234134221,0.04031316423611707,1.808302477002144e-05,0.0,7.289839474396473e-07,False,-7.289839474396473e-07,measured_local,,,,,
channel,8,8,25,qaoa,optimistic,5.118707163530018,5.118707163530018,True,0.0037094169529154897,107,0.09871562234134221,0.04031316423611707,1.37318,0.0,0.05535723086575124,True,-2.0553572308657513,modeled_qpu,1024.0,0.03157973088951296,5.294314028954021,1.2783535179100278,0.15573310414558234
channel,8,8,25,qaoa,nominal,5.118707163530018,5.118707163530018,True,0.0037094169529154897,107,0.09871562234134221,0.04031316423611707,8.6534,0.0,0.34884593540081543,True,-2.3488459354008153,modeled_qpu,1024.0,0.03157973088951296,5.294314028954021,1.2783535179100278,0.15573310414558234
channel,8,8,25,qaoa,stressed,5.118707163530018,5.118707163530018,True,0.0037094169529154897,107,0.09871562234134221,0.04031316423611707,39.753600000000006,0.0,1.6025934057769038,True,-3.602593405776904,modeled_qpu,1024.0,0.03157973088951296,5.294314028954021,1.2783535179100278,0.15573310414558234
channel,8,8,25,mean_field,local,5.118707163530018,5.118707163530018,True,0.002721416996791959,98,0.09871562234134221,0.04031316423611707,0.002721416996791959,0.0,0.00010970893034663472,False,-0.00010970893034663472,measured_local,,,,,
channel,8,8,26,exact,local,2.7181858304502375,2.7181858304502375,True,2.9999064281582832e-06,256,0.2042745485164602,0.041254146895371185,2.9999064281582832e-06,0.0,1.237585804596101e-07,False,-1.237585804596101e-07,measured_local,,,,,
channel,8,8,26,local_search,local,2.7181858304502375,2.7181858304502375,True,0.00012083398178219795,696,0.2042745485164602,0.041254146895371185,0.00012083398178219795,0.0,4.9849028343954e-06,False,-4.9849028343954e-06,measured_local,,,,,
channel,8,8,26,annealing,local,2.7181858304502375,2.7181858304502375,True,0.001189041999168694,960,0.2042745485164602,0.041254146895371185,0.001189041999168694,0.0,4.905291329847113e-05,False,-4.905291329847113e-05,measured_local,,,,,
channel,8,8,26,random,local,2.7181858304502375,2.7181858304502375,True,8.041970431804657e-06,256,0.2042745485164602,0.041254146895371185,8.041970431804657e-06,0.0,3.3176462952190095e-07,False,-3.3176462952190095e-07,measured_local,,,,,
channel,8,8,26,qaoa,optimistic,2.7181858304502375,2.7181858304502375,True,0.0035880838986486197,103,0.2042745485164602,0.041254146895371185,1.3222200000000002,0.0,0.0545470581079977,True,-2.054547058107998,modeled_qpu,1024.0,0.0574959397323723,5.781879262150044,1.2543189282129354,0.18114159428572923
channel,8,8,26,qaoa,nominal,2.7181858304502375,2.7181858304502375,True,0.0035880838986486197,103,0.2042745485164602,0.041254146895371185,8.348600000000001,0.0,0.3444143707706959,True,-2.344414370770696,modeled_qpu,1024.0,0.0574959397323723,5.781879262150044,1.2543189282129354,0.18114159428572923
channel,8,8,26,qaoa,stressed,2.7181858304502375,2.7181858304502375,True,0.0035880838986486197,103,0.2042745485164602,0.041254146895371185,38.45440000000001,0.0,1.586403466373362,True,-3.586403466373362,modeled_qpu,1024.0,0.0574959397323723,5.781879262150044,1.2543189282129354,0.18114159428572923
channel,8,8,26,mean_field,local,2.7181858304502375,2.7181858304502375,True,0.0027890000492334366,109,0.2042745485164602,0.041254146895371185,0.0027890000492334366,0.0,0.00011505781772227366,False,-0.00011505781772227366,measured_local,,,,,
channel,8,8,27,exact,local,7.186828406841656,7.186828406841656,True,3.1670788303017616e-06,256,0.21311296506489888,0.0723370690590779,3.1670788303017616e-06,0.0,2.2909720006308218e-07,False,-2.2909720006308218e-07,measured_local,,,,,
channel,8,8,27,local_search,local,7.186828406841656,7.186828406841656,True,0.00010345899499952793,552,0.21311296506489888,0.0723370690590779,0.00010345899499952793,0.0,7.483920466063647e-06,False,-7.483920466063647e-06,measured_local,,,,,
channel,8,8,27,annealing,local,7.186828406841656,7.186828406841656,True,0.0011523750144988298,960,0.21311296506489888,0.0723370690590779,0.0011523750144988298,0.0,8.335943100575775e-05,False,-8.335943100575775e-05,measured_local,,,,,
channel,8,8,27,random,local,7.186828406841656,7.186828406841656,True,7.833004929125309e-06,256,0.21311296506489888,0.0723370690590779,7.833004929125309e-06,0.0,5.666166184982351e-07,False,-5.666166184982351e-07,measured_local,,,,,
channel,8,8,27,qaoa,optimistic,7.186828406841656,7.186828406841656,True,0.0038785410579293966,100,0.21311296506489888,0.0723370690590779,1.284,0.0,0.09288079667185603,True,-2.092880796671856,modeled_qpu,1024.0,0.03373644222689961,4.86411433829641,1.3019728285477747,0.1450898711046283
channel,8,8,27,qaoa,nominal,7.186828406841656,7.186828406841656,True,0.0038785410579293966,100,0.21311296506489888,0.0723370690590779,8.120000000000001,0.0,0.5873770007597127,True,-2.5873770007597128,modeled_qpu,1024.0,0.03373644222689961,4.86411433829641,1.3019728285477747,0.1450898711046283
channel,8,8,27,qaoa,stressed,7.186828406841656,7.186828406841656,True,0.0038785410579293966,100,0.21311296506489888,0.0723370690590779,37.480000000000004,0.0,2.71119334833424,True,-4.711193348334239,modeled_qpu,1024.0,0.03373644222689961,4.86411433829641,1.3019728285477747,0.1450898711046283
channel,8,8,27,mean_field,local,7.262863305557402,7.186828406841656,True,0.002760250004939735,105,0.21311296506489888,0.0723370690590779,0.002760250004939735,0.009287467006417839,0.0001996683952276457,False,-0.009487135401645485,measured_local,,,,,
channel,8,8,28,exact,local,1.5889288167696036,1.5889288167696036,True,3.4170225262641907e-06,256,0.3789569523126244,0.07997958877829896,3.4170225262641907e-06,0.0,2.732920564967942e-07,False,-2.732920564967942e-07,measured_local,,,,,
channel,8,8,28,local_search,local,1.5889288167696036,1.5889288167696036,True,0.00010933296289294958,592,0.3789569523126244,0.07997958877829896,0.00010933296289294958,0.0,8.744405412091127e-06,False,-8.744405412091127e-06,measured_local,,,,,
channel,8,8,28,annealing,local,1.5889288167696036,1.5889288167696036,True,0.001429750001989305,960,0.3789569523126244,0.07997958877829896,0.001429750001989305,0.0,0.00011435081721487673,False,-0.00011435081721487673,measured_local,,,,,
channel,8,8,28,random,local,1.5889288167696036,1.5889288167696036,True,2.233404666185379e-05,256,0.3789569523126244,0.07997958877829896,2.233404666185379e-05,0.0,1.7862678677704067e-06,False,-1.7862678677704067e-06,measured_local,,,,,
channel,8,8,28,qaoa,optimistic,1.5889288167696036,1.5889288167696036,True,0.0035400830674916506,98,0.3789569523126244,0.07997958877829896,1.25852,0.0,0.10065591206926482,True,-2.1006559120692647,modeled_qpu,1024.0,0.047804213495412654,5.479134372194025,1.2511110726780188,0.18972462885309582
channel,8,8,28,qaoa,nominal,1.5889288167696036,1.5889288167696036,True,0.0035400830674916506,98,0.3789569523126244,0.07997958877829896,7.9676,0.0,0.6372453715499747,True,-2.637245371549975,modeled_qpu,1024.0,0.047804213495412654,5.479134372194025,1.2511110726780188,0.18972462885309582
channel,8,8,28,qaoa,stressed,1.5889288167696036,1.5889288167696036,True,0.0035400830674916506,98,0.3789569523126244,0.07997958877829896,36.830400000000004,0.0,2.9456802465402623,True,-4.945680246540262,modeled_qpu,1024.0,0.047804213495412654,5.479134372194025,1.2511110726780188,0.18972462885309582
channel,8,8,28,mean_field,local,1.5889288167696036,1.5889288167696036,True,0.0031798749696463346,114,0.3789569523126244,0.07997958877829896,0.0031798749696463346,0.0,0.0002543250924387197,False,-0.0002543250924387197,measured_local,,,,,
channel,8,8,29,exact,local,2.489361953464548,2.489361953464548,True,2.874992787837982e-06,256,0.49139054102970714,0.044008002676364566,2.874992787837982e-06,0.0,1.2652269030170275e-07,False,-1.2652269030170275e-07,measured_local,,,,,
channel,8,8,29,local_search,local,2.489361953464548,2.489361953464548,True,0.00012070802040398121,728,0.49139054102970714,0.044008002676364566,0.00012070802040398121,0.0,5.312118884997074e-06,False,-5.312118884997074e-06,measured_local,,,,,
channel,8,8,29,annealing,local,2.489361953464548,2.489361953464548,True,0.001148125040344894,960,0.49139054102970714,0.044008002676364566,0.001148125040344894,0.0,5.052668984829927e-05,False,-5.052668984829927e-05,measured_local,,,,,
channel,8,8,29,random,local,2.489361953464548,2.489361953464548,True,7.750000804662704e-06,256,0.49139054102970714,0.044008002676364566,7.750000804662704e-06,0.0,3.410620561534238e-07,False,-3.410620561534238e-07,measured_local,,,,,
channel,8,8,29,qaoa,optimistic,2.489361953464548,2.489361953464548,True,0.0032718749716877937,95,0.49139054102970714,0.044008002676364566,1.2203000000000002,0.0,0.05370296566596769,True,-2.0537029656659676,modeled_qpu,1024.0,0.045532378187563866,5.855193596216212,1.2720562789029917,0.20483051207363537
channel,8,8,29,qaoa,nominal,2.489361953464548,2.489361953464548,True,0.0032718749716877937,95,0.49139054102970714,0.044008002676364566,7.739000000000001,0.0,0.3405779327123854,True,-2.3405779327123852,modeled_qpu,1024.0,0.045532378187563866,5.855193596216212,1.2720562789029917,0.20483051207363537
channel,8,8,29,qaoa,stressed,2.489361953464548,2.489361953464548,True,0.0032718749716877937,95,0.49139054102970714,0.044008002676364566,35.856,0.0,1.577950943963728,True,-3.577950943963728,modeled_qpu,1024.0,0.045532378187563866,5.855193596216212,1.2720562789029917,0.20483051207363537
channel,8,8,29,mean_field,local,2.489361953464548,2.489361953464548,True,0.0032762499758973718,122,0.49139054102970714,0.044008002676364566,0.0032762499758973718,0.0,0.0001441812177077309,False,-0.0001441812177077309,measured_local,,,,,
channel,9,9,0,exact,local,3.8458900237773843,3.8458900237773843,True,2.834014594554901e-06,512,0.4894080448712201,0.0442194682783425,2.834014594554901e-06,0.0,1.2531861846428012e-07,False,-1.2531861846428012e-07,measured_local,,,,,
channel,9,9,0,local_search,local,3.8458900237773843,3.8458900237773843,True,0.0001366250216960907,801,0.4894080448712201,0.0442194682783425,0.0001366250216960907,0.0,6.041485812918138e-06,False,-6.041485812918138e-06,measured_local,,,,,
channel,9,9,0,annealing,local,3.8458900237773843,3.8458900237773843,True,0.0011382910888642073,960,0.4894080448712201,0.0442194682783425,0.0011382910888642073,0.0,5.0334626695550756e-05,False,-5.0334626695550756e-05,measured_local,,,,,
channel,9,9,0,random,local,4.583163487035335,3.8458900237773843,True,7.792026735842228e-06,256,0.4894080448712201,0.0442194682783425,7.792026735842228e-06,0.15214407665885155,3.4455927906957205e-07,False,-0.15214442121813063,measured_local,,,,,
channel,9,9,0,qaoa,optimistic,3.8458900237773843,3.8458900237773843,True,0.005298958974890411,119,0.4894080448712201,0.0442194682783425,1.5260600000000002,0.0,0.06748156176084737,True,-2.0674815617608475,modeled_qpu,1024.0,0.03713149696453155,7.218444691668633,1.2586636848288912,0.19934420801661862
channel,9,9,0,qaoa,nominal,3.8458900237773843,3.8458900237773843,True,0.005298958974890411,119,0.4894080448712201,0.0442194682783425,9.5678,0.0,0.42308302859352537,True,-2.4230830285935254,modeled_qpu,1024.0,0.03713149696453155,7.218444691668633,1.2586636848288912,0.19934420801661862
channel,9,9,0,qaoa,stressed,3.8458900237773843,3.8458900237773843,True,0.005298958974890411,119,0.4894080448712201,0.0442194682783425,43.6512,0.0,1.9302328537115843,True,-3.9302328537115843,modeled_qpu,1024.0,0.03713149696453155,7.218444691668633,1.2586636848288912,0.19934420801661862
channel,9,9,0,mean_field,local,3.8458900237773843,3.8458900237773843,True,0.0035247079795226455,110,0.4894080448712201,0.0442194682783425,0.0035247079795226455,0.0,0.0001558607126909223,False,-0.0001558607126909223,measured_local,,,,,
channel,9,9,1,exact,local,2.257003716088396,2.257003716088396,True,3.834022209048271e-06,512,0.36213027561631184,0.05376830390905748,3.834022209048271e-06,0.0,2.0614887133018335e-07,False,-2.0614887133018335e-07,measured_local,,,,,
channel,9,9,1,local_search,local,2.257003716088396,2.257003716088396,True,0.00012495811097323895,684,0.36213027561631184,0.05376830390905748,0.00012495811097323895,0.0,6.718785686710842e-06,False,-6.718785686710842e-06,measured_local,,,,,
channel,9,9,1,annealing,local,2.257003716088396,2.257003716088396,True,0.001133000012487173,960,0.36213027561631184,0.05376830390905748,0.001133000012487173,0.0,6.091948900037624e-05,False,-6.091948900037624e-05,measured_local,,,,,
channel,9,9,1,random,local,2.257003716088396,2.257003716088396,True,8.416944183409214e-06,256,0.36213027561631184,0.05376830390905748,8.416944183409214e-06,0.0,4.5256481283912024e-07,False,-4.5256481283912024e-07,measured_local,,,,,
channel,9,9,1,qaoa,optimistic,2.257003716088396,2.257003716088396,True,0.0048994169337674975,110,0.36213027561631184,0.05376830390905748,1.4114000000000002,0.0,0.07588858413724374,True,-2.075888584137244,modeled_qpu,1024.0,0.03396627845194658,6.331285746861439,1.266750369878808,0.18696925487373706
channel,9,9,1,qaoa,nominal,2.257003716088396,2.257003716088396,True,0.0048994169337674975,110,0.36213027561631184,0.05376830390905748,8.882,0.0,0.47757007532024853,True,-2.4775700753202488,modeled_qpu,1024.0,0.03396627845194658,6.331285746861439,1.266750369878808,0.18696925487373706
channel,9,9,1,qaoa,stressed,2.257003716088396,2.257003716088396,True,0.0048994169337674975,110,0.36213027561631184,0.05376830390905748,40.728,0.0,2.189875481608093,True,-4.189875481608093,modeled_qpu,1024.0,0.03396627845194658,6.331285746861439,1.266750369878808,0.18696925487373706
channel,9,9,1,mean_field,local,2.257003716088396,2.257003716088396,True,0.003941375063732266,125,0.36213027561631184,0.05376830390905748,0.003941375063732266,0.0,0.00021192105224633728,False,-0.00021192105224633728,measured_local,,,,,
channel,9,9,2,exact,local,1.247298028759177,1.247298028759177,True,3.125052899122238e-06,512,0.2257731217458391,0.020723602213323044,3.125052899122238e-06,0.0,6.476235317700121e-08,False,-6.476235317700121e-08,measured_local,,,,,
channel,9,9,2,local_search,local,1.247298028759177,1.247298028759177,True,0.00012779200915247202,819,0.2257731217458391,0.020723602213323044,0.00012779200915247202,0.0,2.648310763717168e-06,False,-2.648310763717168e-06,measured_local,,,,,
channel,9,9,2,annealing,local,1.247298028759177,1.247298028759177,True,0.0012111249379813671,960,0.2257731217458391,0.020723602213323044,0.0012111249379813671,0.0,2.5098871445361394e-05,False,-2.5098871445361394e-05,measured_local,,,,,
channel,9,9,2,random,local,1.247298028759177,1.247298028759177,True,9.95793379843235e-06,256,0.2257731217458391,0.020723602213323044,9.95793379843235e-06,0.0,2.06364258905317e-07,False,-2.06364258905317e-07,measured_local,,,,,
channel,9,9,2,qaoa,optimistic,1.247298028759177,1.247298028759177,True,0.004426667001098394,103,0.2257731217458391,0.020723602213323044,1.3222200000000002,0.0,0.027401161318499997,True,-2.0274011613185,modeled_qpu,1024.0,0.03237796641457552,6.298683306095733,1.2462462226912043,0.19921134863688963
channel,9,9,2,qaoa,nominal,1.247298028759177,1.247298028759177,True,0.004426667001098394,103,0.2257731217458391,0.020723602213323044,8.348600000000001,0.0,0.1730130654381488,True,-2.1730130654381488,modeled_qpu,1024.0,0.03237796641457552,6.298683306095733,1.2462462226912043,0.19921134863688963
channel,9,9,2,qaoa,stressed,1.247298028759177,1.247298028759177,True,0.004426667001098394,103,0.2257731217458391,0.020723602213323044,38.45440000000001,0.0,0.7969136889520098,True,-2.7969136889520096,modeled_qpu,1024.0,0.03237796641457552,6.298683306095733,1.2462462226912043,0.19921134863688963
channel,9,9,2,mean_field,local,1.247298028759177,1.247298028759177,True,0.004319875035434961,133,0.2257731217458391,0.020723602213323044,0.004319875035434961,0.0,8.952337184561893e-05,False,-8.952337184561893e-05,measured_local,,,,,
channel,9,9,3,exact,local,0.8597245704202994,0.8597245704202994,True,3.0829105526208878e-06,512,0.39552361797444296,0.022173794457180557,3.0829105526208878e-06,0.0,6.835982492368848e-08,False,-6.835982492368848e-08,measured_local,,,,,
channel,9,9,3,local_search,local,0.8597245704202994,0.8597245704202994,True,0.0001330419909209013,873,0.39552361797444296,0.022173794457180557,0.0001330419909209013,0.0,2.9500457608541473e-06,False,-2.9500457608541473e-06,measured_local,,,,,
channel,9,9,3,annealing,local,0.8597245704202994,0.8597245704202994,True,0.0011069999309256673,960,0.39552361797444296,0.022173794457180557,0.0011069999309256673,0.0,2.4546388932458822e-05,False,-2.4546388932458822e-05,measured_local,,,,,
channel,9,9,3,random,local,0.8597245704202994,0.8597245704202994,True,1.0874937288463116e-05,256,0.39552361797444296,0.022173794457180557,1.0874937288463116e-05,0.0,2.411386241691096e-07,False,-2.411386241691096e-07,measured_local,,,,,
channel,9,9,3,qaoa,optimistic,0.8597245704202994,0.8597245704202994,True,0.005003250087611377,114,0.39552361797444296,0.022173794457180557,1.46236,0.0,0.032426070062402564,True,-2.0324260700624026,modeled_qpu,1024.0,0.04368791599812551,7.227795294826126,1.2565386198262045,0.2346066358065002
channel,9,9,3,qaoa,nominal,0.8597245704202994,0.8597245704202994,True,0.005003250087611377,114,0.39552361797444296,0.022173794457180557,9.1868,0.0,0.20370621491922633,True,-2.2037062149192264,modeled_qpu,1024.0,0.04368791599812551,7.227795294826126,1.2565386198262045,0.2346066358065002
channel,9,9,3,qaoa,stressed,0.8597245704202994,0.8597245704202994,True,0.005003250087611377,114,0.39552361797444296,0.022173794457180557,42.0272,0.0,0.9319024944108187,True,-2.931902494410819,modeled_qpu,1024.0,0.04368791599812551,7.227795294826126,1.2565386198262045,0.2346066358065002
channel,9,9,3,mean_field,local,0.8597245704202994,0.8597245704202994,True,0.00406850001309067,125,0.39552361797444296,0.022173794457180557,0.00406850001309067,0.0,9.021408303930892e-05,False,-9.021408303930892e-05,measured_local,,,,,
channel,9,9,4,exact,local,1.0657237496377745,1.0657237496377745,True,3.2919924706220627e-06,512,0.23691065367234573,0.07206227537518685,3.2919924706220627e-06,0.0,2.372284679510088e-07,False,-2.372284679510088e-07,measured_local,,,,,
channel,9,9,4,local_search,local,1.0657237496377745,1.0657237496377745,True,0.00013333396054804325,792,0.23691065367234573,0.07206227537518685,0.00013333396054804325,0.0,9.608348581877391e-06,False,-9.608348581877391e-06,measured_local,,,,,
channel,9,9,4,annealing,local,1.0657237496377745,1.0657237496377745,True,0.0011131661012768745,960,0.23691065367234573,0.07206227537518685,0.0011131661012768745,0.0,8.021728212853727e-05,False,-8.021728212853727e-05,measured_local,,,,,
channel,9,9,4,random,local,2.177737708727223,1.0657237496377745,True,8.458970114588737e-06,256,0.23691065367234573,0.07206227537518685,8.458970114588737e-06,0.5383168776969529,6.095726337879694e-07,False,-0.5383174872695867,measured_local,,,,,
channel,9,9,4,qaoa,optimistic,1.0657237496377745,1.0657237496377745,True,0.0053990420419722795,119,0.23691065367234573,0.07206227537518685,1.5260600000000002,0.0,0.10997135595905766,True,-2.1099713559590576,modeled_qpu,1024.0,0.042656139542880764,7.105664397799874,2.8114172123724757,0.1991581123147103
channel,9,9,4,qaoa,nominal,1.0657237496377745,1.0657237496377745,True,0.0053990420419722795,119,0.23691065367234573,0.07206227537518685,9.5678,0.0,0.6894774383347128,True,-2.6894774383347126,modeled_qpu,1024.0,0.042656139542880764,7.105664397799874,2.8114172123724757,0.1991581123147103
channel,9,9,4,qaoa,stressed,1.0657237496377745,1.0657237496377745,True,0.0053990420419722795,119,0.23691065367234573,0.07206227537518685,43.6512,0.0,3.1456047948573564,True,-5.1456047948573564,modeled_qpu,1024.0,0.042656139542880764,7.105664397799874,2.8114172123724757,0.1991581123147103
channel,9,9,4,mean_field,local,1.0657237496377745,1.0657237496377745,True,0.0036662910133600235,113,0.23691065367234573,0.07206227537518685,0.0036662910133600235,0.0,0.00026420127261032287,False,-0.00026420127261032287,measured_local,,,,,
channel,9,9,5,exact,local,4.996741436435772,4.996741436435772,True,3.4999102354049683e-06,512,0.3190987118977959,0.044344597304393774,3.4999102354049683e-06,0.0,1.5520210999055933e-07,False,-1.5520210999055933e-07,measured_local,,,,,
channel,9,9,5,local_search,local,4.996741436435772,4.996741436435772,True,0.0001275839749723673,801,0.3190987118977959,0.044344597304393774,0.0001275839749723673,0.0,5.657659992643481e-06,False,-5.657659992643481e-06,measured_local,,,,,
channel,9,9,5,annealing,local,4.996741436435772,4.996741436435772,True,0.001153457909822464,960,0.3190987118977959,0.044344597304393774,0.001153457909822464,0.0,5.1149626518644914e-05,False,-5.1149626518644914e-05,measured_local,,,,,
channel,9,9,5,random,local,6.5006049572276865,4.996741436435772,True,1.1582975275814533e-05,256,0.3190987118977959,0.044344597304393774,1.1582975275814533e-05,0.25078011729079186,5.136423741927449e-07,False,-0.25078063093316605,measured_local,,,,,
channel,9,9,5,qaoa,optimistic,4.996741436435772,4.996741436435772,True,0.004913709009997547,105,0.3190987118977959,0.044344597304393774,1.3477000000000001,0.0,0.059763213787131494,True,-2.0597632137871313,modeled_qpu,1024.0,0.032895709156886846,6.787805252164077,1.2804697265315492,0.18156649436490954
channel,9,9,5,qaoa,nominal,4.996741436435772,4.996741436435772,True,0.004913709009997547,105,0.3190987118977959,0.044344597304393774,8.501000000000001,0.0,0.37697342168465153,True,-2.3769734216846516,modeled_qpu,1024.0,0.032895709156886846,6.787805252164077,1.2804697265315492,0.18156649436490954
channel,9,9,5,qaoa,stressed,4.996741436435772,4.996741436435772,True,0.004913709009997547,105,0.3190987118977959,0.044344597304393774,39.104000000000006,0.0,1.7340511329910144,True,-3.7340511329910147,modeled_qpu,1024.0,0.032895709156886846,6.787805252164077,1.2804697265315492,0.18156649436490954
channel,9,9,5,mean_field,local,4.996741436435772,4.996741436435772,True,0.003695958061143756,109,0.3190987118977959,0.044344597304393774,0.003695958061143756,0.0,0.00016389577187534785,False,-0.00016389577187534785,measured_local,,,,,
channel,9,9,6,exact,local,2.949644217807718,2.949644217807718,True,3.958004526793957e-06,512,0.2918957119795001,0.05879905713275053,3.958004526793957e-06,0.0,2.327269343026431e-07,False,-2.327269343026431e-07,measured_local,,,,,
channel,9,9,6,local_search,local,2.949644217807718,2.949644217807718,True,0.00013041705824434757,783,0.2918957119795001,0.05879905713275053,0.00013041705824434757,0.0,7.668400058794647e-06,False,-7.668400058794647e-06,measured_local,,,,,
channel,9,9,6,annealing,local,2.949644217807718,2.949644217807718,True,0.0012494580587372184,960,0.2918957119795001,0.05879905713275053,0.0012494580587372184,0.0,7.346695578066527e-05,False,-7.346695578066527e-05,measured_local,,,,,
channel,9,9,6,random,local,3.1811604756308594,2.949644217807718,True,1.295795664191246e-05,256,0.2918957119795001,0.05879905713275053,1.295795664191246e-05,0.058616990558113244,7.619156329115149e-07,False,-0.058617752473746156,measured_local,,,,,
channel,9,9,6,qaoa,optimistic,2.949644217807718,2.949644217807718,True,0.004864041926339269,108,0.2918957119795001,0.05879905713275053,1.3859200000000003,0.0,0.08149078926142163,True,-2.0814907892614216,modeled_qpu,1024.0,0.036684637805752644,6.832367551525813,1.2536051003370168,0.16310334887898637
